,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,4971174,12714,391,434,3,NSS
12.0/F中層A,12.0,中層,A,5017703,12833,391,383,3,NSS
20.0/F高層A,20.0,高層,A,5154553,13183,391,347,3,NSS
5.0/F低層B,5.0,低層,B,4990724,12764,391,407,4,NSS
12.0/F中層B,12.0,中層,B,5085737,13007,391,323,3,NSS
20.0/F高層B,20.0,高層,B,5257777,13447,391,382,4,NSS
5.0/F低層C,5.0,低層,C,4620805,12455,371,359,3,NSS
12.0/F中層C,12.0,中層,C,4739896,12776,371,410,3,NSS
20.0/F高層C,20.0,高層,C,4814838,12978,371,323,3,NSS
5.0/F低層D,5.0,低層,D,5703425,12535,455,386,4,NSS
12.0/F中層D,12.0,中層,D,5883150,12930,455,400,4,NSS
20.0/F高層D,20.0,高層,D,6095180,13396,455,404,4,NSS
5.0/F低層E,5.0,低層,E,5092458,12543,406,357,4,NSS
12.0/F中層E,12.0,中層,E,5288150,13025,406,359,4,NSS
20.0/F高層E,20.0,高層,E,5546366,13661,406,327,3,NSS
5.0/F低層F,5.0,低層,F,5092458,12543,406,357,4,NSS
12.0/F中層F,12.0,中層,F,5221566,12861,406,362,4,NSS
20.0/F高層F,20.0,高層,F,5277594,12999,406,335,3,NSS
5.0/F低層G,5.0,低層,G,5679310,12482,455,345,3,NSS
12.0/F中層G,12.0,中層,G,5819905,12791,455,376,3,NSS
20.0/F高層G,20.0,高層,G,5987345,13159,455,379,3,NSS
5.0/F低層H,5.0,低層,H,4759559,12829,371,367,3,NSS
12.0/F中層H,12.0,中層,H,4833388,13028,371,360,3,NSS
20.0/F高層H,20.0,高層,H,4964722,13382,371,328,3,NSS
