,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層A,7.0,低層,A,5213985,13335,391,360,3,NSS
16.0/F中層A,16.0,中層,A,5485730,14030,391,396,4,NSS
25.0/F高層A,25.0,高層,A,5641348,14428,391,381,4,NSS
7.0/F低層B,7.0,低層,B,8176005,12795,639,342,4,NSS
16.0/F中層B,16.0,中層,B,8457804,13236,639,334,4,NSS
25.0/F高層B,25.0,高層,B,8575380,13420,639,307,4,NSS
7.0/F低層C,7.0,低層,C,5618085,13035,431,359,3,NSS
16.0/F中層C,16.0,中層,C,5845222,13562,431,329,3,NSS
25.0/F高層C,25.0,高層,C,6022794,13974,431,396,4,NSS
7.0/F低層D,7.0,低層,D,5362365,13785,389,355,3,NSS
16.0/F中層D,16.0,中層,D,5517576,14184,389,356,3,NSS
25.0/F高層D,25.0,高層,D,5676288,14592,389,338,3,NSS
7.0/F低層E,7.0,低層,E,5300352,13696,387,379,4,NSS
16.0/F中層E,16.0,中層,E,5467536,14128,387,385,4,NSS
25.0/F高層E,25.0,高層,E,5629689,14547,387,364,4,NSS
7.0/F低層F,7.0,低層,F,8606829,12243,703,309,5,NSS
16.0/F中層F,16.0,中層,F,8836710,12570,703,332,5,NSS
25.0/F高層F,25.0,高層,F,9096117,12939,703,322,5,NSS
7.0/F低層G,7.0,低層,G,8947955,12445,719,277,5,NSS
16.0/F中層G,16.0,中層,G,9230522,12838,719,292,5,NSS
25.0/F高層G,25.0,高層,G,9495114,13206,719,277,5,NSS
7.0/F低層H,7.0,低層,H,5293860,13574,390,364,4,NSS
16.0/F中層H,16.0,中層,H,5463510,14009,390,347,3,NSS
25.0/F高層H,25.0,高層,H,5634330,14447,390,356,4,NSS
