,subjFloor,floorLv,unitNo,price,npsf,nfa
13.0/F低層1,13.0,低層,1,5579967,10391,537
22.0/F中層1,22.0,中層,1,5642259,10507,537
30.0/F高層1,30.0,高層,1,5976810,11130,537
13.0/F低層2,13.0,低層,2,5087520,10599,480
22.0/F中層2,22.0,中層,2,5241120,10919,480
30.0/F高層2,30.0,高層,2,5290080,11021,480
13.0/F低層3,13.0,低層,3,4911580,10190,482
22.0/F中層3,22.0,中層,3,5270188,10934,482
30.0/F高層3,30.0,高層,3,5417680,11240,482
13.0/F低層4,13.0,低層,4,5568504,10389,536
22.0/F中層4,22.0,中層,4,5654800,10550,536
30.0/F高層4,30.0,高層,4,5814528,10848,536
13.0/F低層5,13.0,低層,5,5677312,10592,536
22.0/F中層5,22.0,中層,5,5678384,10594,536
30.0/F高層5,30.0,高層,5,6104504,11389,536
13.0/F低層6,13.0,低層,6,4995930,10365,482
22.0/F中層6,22.0,中層,6,5257656,10908,482
30.0/F高層6,30.0,高層,6,5304410,11005,482
13.0/F低層7,13.0,低層,7,5084898,10842,469
22.0/F中層7,22.0,中層,7,5243889,11181,469
30.0/F高層7,30.0,高層,7,5325495,11355,469
13.0/F低層8,13.0,低層,8,5694700,10354,550
22.0/F中層8,22.0,中層,8,5757400,10468,550
30.0/F高層8,30.0,高層,8,6098950,11089,550
