,subjFloor,floorLv,unitNo,price,npsf,nfa
13.0/F低層1,13.0,低層,1,5709000,10380,550
22.0/F中層1,22.0,中層,1,5806350,10557,550
31.0/F高層1,31.0,高層,1,5961450,10839,550
13.0/F低層2,13.0,低層,2,5182919,11051,469
22.0/F中層2,22.0,中層,2,4954047,10563,469
31.0/F高層2,31.0,高層,2,5084898,10842,469
13.0/F低層3,13.0,低層,3,5080762,10541,482
22.0/F中層3,22.0,中層,3,5224398,10839,482
31.0/F高層3,31.0,高層,3,5330438,11059,482
13.0/F低層4,13.0,低層,4,5522944,10304,536
22.0/F中層4,22.0,中層,4,5703576,10641,536
31.0/F高層4,31.0,高層,4,5884208,10978,536
13.0/F低層5,13.0,低層,5,5559928,10373,536
22.0/F中層5,22.0,中層,5,5628000,10500,536
31.0/F高層5,31.0,高層,5,5797912,10817,536
13.0/F低層6,13.0,低層,6,4973758,10319,482
22.0/F中層6,22.0,中層,6,5088474,10557,482
31.0/F高層6,31.0,高層,6,5281756,10958,482
13.0/F低層7,13.0,低層,7,4789440,9978,480
22.0/F中層7,22.0,中層,7,4855200,10115,480
31.0/F高層7,31.0,高層,7,5099520,10624,480
13.0/F低層8,13.0,低層,8,5367901,9959,539
22.0/F中層8,22.0,中層,8,5469233,10147,539
31.0/F高層8,31.0,高層,8,5648181,10479,539
