,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
4.0/F低層1,4.0,低層,1,3481920,7020,496,136,1,KWTH
6.0/F中層1,6.0,中層,1,3510688,7078,496,139,1,KWTH
9.0/F高層1,9.0,高層,1,3554336,7166,496,143,1,KWTH
4.0/F低層12,4.0,低層,12,3141484,7156,439,82,1,KWTH
6.0/F中層12,6.0,中層,12,3167385,7215,439,84,1,KWTH
9.0/F高層12,9.0,高層,12,3206456,7304,439,87,1,KWTH
4.0/F低層2,4.0,低層,2,3726008,6514,572,180,2,KWTH
6.0/F中層2,6.0,中層,2,3756324,6567,572,185,2,KWTH
9.0/F高層2,9.0,高層,2,3806088,6654,572,187,2,KWTH
4.0/F低層3,4.0,低層,3,3141484,7156,439,82,1,KWTH
6.0/F中層3,6.0,中層,3,3167385,7215,439,84,1,KWTH
9.0/F高層3,9.0,高層,3,3206456,7304,439,87,1,KWTH
4.0/F低層5,4.0,低層,5,2801474,5671,494,118,1,KWTH
6.0/F中層5,6.0,中層,5,2824198,5717,494,121,1,KWTH
9.0/F高層5,9.0,高層,5,2858778,5787,494,119,1,KWTH
4.0/F低層8,4.0,低層,8,2744183,7279,377,71,1,KWTH
6.0/F中層8,6.0,中層,8,2767180,7340,377,73,1,KWTH
9.0/F高層8,9.0,高層,8,2801110,7430,377,76,1,KWTH
