,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,3571266,8286,431,343,4,NTM
16.0/F中層A,16.0,中層,A,3716513,8623,431,344,4,NTM
25.0/F高層A,25.0,高層,A,3750562,8702,431,312,4,NTM
6.0/F低層B,6.0,低層,B,3764552,7778,484,393,4,NTM
16.0/F中層B,16.0,中層,B,3956700,8175,484,329,3,NTM
25.0/F高層B,25.0,高層,B,4038012,8343,484,383,4,NTM
6.0/F低層C,6.0,低層,C,4559584,7702,592,341,4,NTM
16.0/F中層C,16.0,中層,C,4751984,8027,592,372,4,NTM
25.0/F高層C,25.0,高層,C,4806448,8119,592,357,4,NTM
6.0/F低層D,6.0,低層,D,4566688,7714,592,306,4,NTM
16.0/F中層D,16.0,中層,D,4759680,8040,592,332,4,NTM
25.0/F高層D,25.0,高層,D,4799936,8108,592,316,4,NTM
6.0/F低層E,6.0,低層,E,3772780,7795,484,388,4,NTM
16.0/F中層E,16.0,中層,E,3868612,7993,484,334,3,NTM
25.0/F高層E,25.0,高層,E,3994936,8254,484,325,3,NTM
6.0/F低層F,6.0,低層,F,3563508,8268,431,303,4,NTM
16.0/F中層F,16.0,中層,F,3710048,8608,431,309,4,NTM
25.0/F高層F,25.0,高層,F,3766509,8739,431,350,5,NTM
6.0/F低層G,6.0,低層,G,4577936,7733,592,351,4,NTM
16.0/F中層G,16.0,中層,G,4771520,8060,592,383,4,NTM
25.0/F高層G,25.0,高層,G,4827760,8155,592,361,4,NTM
6.0/F低層H,6.0,低層,H,4566688,7714,592,306,4,NTM
16.0/F中層H,16.0,中層,H,4759680,8040,592,332,4,NTM
25.0/F高層H,25.0,高層,H,4799936,8108,592,316,4,NTM
6.0/F低層J,6.0,低層,J,4566688,7714,592,306,4,NTM
16.0/F中層J,16.0,中層,J,4759680,8040,592,332,4,NTM
25.0/F高層J,25.0,高層,J,4799936,8108,592,316,4,NTM
6.0/F低層K,6.0,低層,K,4566688,7714,592,306,4,NTM
16.0/F中層K,16.0,中層,K,4759680,8040,592,332,4,NTM
25.0/F高層K,25.0,高層,K,4799936,8108,592,316,4,NTM
