,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層A,3.0,低層,A,5280820,14468,365,392,3,HKT
8.0/F中層A,8.0,中層,A,5250890,14386,365,342,3,HKT
13.0/F高層A,13.0,高層,A,5418425,14845,365,331,3,HKT
3.0/F低層B,3.0,低層,B,5096495,13963,365,363,4,HKT
8.0/F中層B,8.0,中層,B,5267315,14431,365,365,4,HKT
13.0/F高層B,13.0,高層,B,5522815,15131,365,361,4,HKT
3.0/F低層C,3.0,低層,C,5853950,13774,425,369,4,HKT
8.0/F中層C,8.0,中層,C,6050300,14236,425,383,4,HKT
13.0/F高層C,13.0,高層,C,5702620,14812,385,364,4,HKT
3.0/F低層D,3.0,低層,D,5562825,13089,425,357,3,HKT
8.0/F中層D,8.0,中層,D,5831425,13721,425,426,3,HKT
13.0/F高層D,13.0,高層,D,5245380,15204,345,322,3,HKT
3.0/F低層E,3.0,低層,E,5585700,12990,430,337,3,HKT
8.0/F中層E,8.0,中層,E,5840690,13583,430,358,4,HKT
13.0/F高層E,13.0,高層,E,5912500,13750,430,329,3,HKT
3.0/F低層F,3.0,低層,F,5949050,13835,430,331,4,HKT
8.0/F中層F,8.0,中層,F,6149860,14302,430,343,4,HKT
13.0/F高層F,13.0,高層,F,6351530,14771,430,341,4,HKT
