,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
4.0/F低層A,4.0,低層,A,,,,,,NTKO
7.0/F中層A,7.0,中層,A,13593851,18101,751,150,1,NTKO
10.0/F高層A,10.0,高層,A,13996387,18637,751,150,1,NTKO
4.0/F低層B,4.0,低層,B,,,,,,NTKO
7.0/F中層B,7.0,中層,B,,,,,,NTKO
10.0/F高層B,10.0,高層,B,,,,,,NTKO
4.0/F低層BC,4.0,低層,BC,,,,,,NTKO
7.0/F中層BC,7.0,中層,BC,,,,,,NTKO
10.0/F高層BC,10.0,高層,BC,,,,,,NTKO
4.0/F低層C,4.0,低層,C,11012504,15467,712,43,1,NTKO
7.0/F中層C,7.0,中層,C,11169856,15688,712,46,1,NTKO
10.0/F高層C,10.0,高層,C,12145296,17058,712,199,2,NTKO
4.0/F低層D,4.0,低層,D,6778875,18077,375,108,1,NTKO
7.0/F中層D,7.0,中層,D,7168500,19116,375,262,2,NTKO
10.0/F高層D,10.0,高層,D,7244625,19319,375,300,2,NTKO
4.0/F低層E,4.0,低層,E,6664900,18260,365,70,1,NTKO
7.0/F中層E,7.0,中層,E,7028805,19257,365,223,2,NTKO
10.0/F高層E,10.0,高層,E,7101440,19456,365,226,2,NTKO
