,subjFloor,floorLv,unitNo,price,npsf,nfa
4.0/F低層A,4.0,低層,A,3204864,7488,428
11.0/F中層A,11.0,中層,A,3284900,7675,428
18.0/F高層A,18.0,高層,A,3364936,7862,428
4.0/F低層B,4.0,低層,B,3393558,7026,483
11.0/F中層B,11.0,中層,B,3477600,7200,483
18.0/F高層B,18.0,高層,B,3570819,7393,483
4.0/F低層C,4.0,低層,C,4145713,7111,583
11.0/F中層C,11.0,中層,C,4249487,7289,583
18.0/F高層C,18.0,高層,C,4353261,7467,583
4.0/F低層D,4.0,低層,D,4135802,7094,583
11.0/F中層D,11.0,中層,D,4240159,7273,583
18.0/F高層D,18.0,高層,D,4343350,7450,583
4.0/F低層E,4.0,低層,E,3551982,7354,483
11.0/F中層E,11.0,中層,E,3640854,7538,483
18.0/F高層E,18.0,高層,E,3729726,7722,483
4.0/F低層F,4.0,低層,F,3204864,7488,428
11.0/F中層F,11.0,中層,F,3284900,7675,428
18.0/F高層F,18.0,高層,F,3364936,7862,428
4.0/F低層G,4.0,低層,G,4139184,7112,582
11.0/F中層G,11.0,中層,G,4242780,7290,582
18.0/F高層G,18.0,高層,G,4346376,7468,582
4.0/F低層H,4.0,低層,H,4155041,7127,583
11.0/F中層H,11.0,中層,H,4458784,7648,583
18.0/F高層H,18.0,高層,H,4363172,7484,583
4.0/F低層J,4.0,低層,J,4145713,7111,583
11.0/F中層J,11.0,中層,J,4249487,7289,583
18.0/F高層J,18.0,高層,J,4353261,7467,583
4.0/F低層K,4.0,低層,K,4139184,7112,582
11.0/F中層K,11.0,中層,K,4131845,7313,565
18.0/F高層K,18.0,高層,K,4232415,7491,565
