,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層695,6.0,低層,695,6733180,11038,610,85,1,KMK
10.0/F中層695,10.0,中層,695,6908860,11326,610,89,1,KMK
14.0/F高層695,14.0,高層,695,7084540,11614,610,85,1,KMK
6.0/F低層F.P,6.0,低層,F.P,8245800,10180,810,73,1,KMK
10.0/F中層F.P,10.0,中層,F.P,8461260,10446,810,77,1,KMK
14.0/F高層F.P,14.0,高層,F.P,8675910,10711,810,73,1,KMK
6.0/F低層F.P.,6.0,低層,F.P.,6733180,11038,610,85,1,KMK
10.0/F中層F.P.,10.0,中層,F.P.,8461260,10446,810,77,1,KMK
14.0/F高層F.P.,14.0,高層,F.P.,8675910,10711,810,73,1,KMK
6.0/F低層R.P.,6.0,低層,R.P.,5940480,11424,520,94,1,KMK
10.0/F中層R.P.,10.0,中層,R.P.,6095440,11722,520,98,1,KMK
14.0/F高層R.P.,14.0,高層,R.P.,6250400,12020,520,94,1,KMK
6.0/F低層whole floor,6.0,低層,whole floor,8177760,10096,810,199,2,KMK
10.0/F中層whole floor,10.0,中層,whole floor,6095440,11722,520,150,1,KMK
14.0/F高層whole floor,14.0,高層,whole floor,6975960,11436,610,182,2,KMK
