,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層A,7.0,低層,A,13275878,15674,847,359,4,HMW
20.0/F中層A,20.0,中層,A,15272257,18031,847,204,3,HMW
32.0/F高層A,32.0,高層,A,16720627,19741,847,182,3,HMW
7.0/F低層B,7.0,低層,B,13850750,16295,850,253,3,HMW
20.0/F中層B,20.0,中層,B,15380750,18095,850,243,3,HMW
32.0/F高層B,32.0,高層,B,13153750,15475,850,277,3,HMW
7.0/F低層C,7.0,低層,C,16656304,16394,1016,265,3,HMW
20.0/F中層C,20.0,中層,C,17579848,17303,1016,338,3,HMW
32.0/F高層C,32.0,高層,C,20265136,19946,1016,228,3,HMW
7.0/F低層D,7.0,低層,D,17261920,16598,1040,257,3,HMW
20.0/F中層D,20.0,中層,D,19237920,18498,1040,258,3,HMW
32.0/F高層D,32.0,高層,D,21090160,20279,1040,237,3,HMW
