,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層A,7.0,低層,A,4742253,11211,423,335,4,NTM
18.0/F中層A,18.0,中層,A,4662306,11022,423,327,4,NTM
28.0/F高層A,28.0,高層,A,4760865,11255,423,311,4,NTM
7.0/F低層B,7.0,低層,B,4724328,10248,461,369,4,NTM
18.0/F中層B,18.0,中層,B,4917948,10668,461,382,4,NTM
28.0/F高層B,28.0,高層,B,5080681,11021,461,383,4,NTM
7.0/F低層C,7.0,低層,C,4722484,10244,461,381,4,NTM
18.0/F中層C,18.0,中層,C,4832663,10483,461,351,4,NTM
28.0/F高層C,28.0,高層,C,5128164,11124,461,326,4,NTM
7.0/F低層D,7.0,低層,D,5923048,9938,596,333,4,NTM
18.0/F中層D,18.0,中層,D,6065492,10177,596,380,4,NTM
28.0/F高層D,28.0,高層,D,6402828,10743,596,329,3,NTM
7.0/F低層E,7.0,低層,E,6131052,10287,596,345,4,NTM
18.0/F中層E,18.0,中層,E,6293760,10560,596,381,4,NTM
28.0/F高層E,28.0,高層,E,6833736,11466,596,390,3,NTM
7.0/F低層F,7.0,低層,F,4755215,10315,461,373,4,NTM
18.0/F中層F,18.0,中層,F,4834046,10486,461,375,4,NTM
28.0/F高層F,28.0,高層,F,5063624,10984,461,352,3,NTM
7.0/F低層G,7.0,低層,G,4768123,10343,461,353,4,NTM
18.0/F中層G,18.0,中層,G,5034581,10921,461,345,3,NTM
28.0/F高層G,28.0,高層,G,5212066,11306,461,322,4,NTM
7.0/F低層H,7.0,低層,H,4864923,11501,423,377,3,NTM
18.0/F中層H,18.0,中層,H,4917798,11626,423,401,3,NTM
28.0/F高層H,28.0,高層,H,4889880,11560,423,330,3,NTM
