,subjFloor,floorLv,unitNo,price,npsf,nfa
10.0/F低層A,10.0,低層,A,4998266,13258,377
19.0/F中層A,19.0,中層,A,5006183,13279,377
28.0/F高層A,28.0,高層,A,5011084,13292,377
10.0/F低層B,10.0,低層,B,4733377,13409,353
19.0/F中層B,19.0,中層,B,4856574,13758,353
28.0/F高層B,28.0,高層,B,4847043,13731,353
10.0/F低層C,10.0,低層,C,4526896,12104,374
19.0/F中層C,19.0,中層,C,4688464,12536,374
28.0/F高層C,28.0,高層,C,4840682,12943,374
10.0/F低層D,10.0,低層,D,4954365,14115,351
19.0/F中層D,19.0,中層,D,5099328,14528,351
28.0/F高層D,28.0,高層,D,5224284,14884,351
10.0/F低層E,10.0,低層,E,5054766,12862,393
19.0/F中層E,19.0,中層,E,5103105,12985,393
28.0/F高層E,28.0,高層,E,5114109,13013,393
10.0/F低層F,10.0,低層,F,4895994,12458,393
19.0/F中層F,19.0,中層,F,5207643,13251,393
28.0/F高層F,28.0,高層,F,5412003,13771,393
10.0/F低層G,10.0,低層,G,4893642,13942,351
19.0/F中層G,19.0,中層,G,5013684,14284,351
28.0/F高層G,28.0,高層,G,4330287,12337,351
10.0/F低層H,10.0,低層,H,4671576,12558,372
19.0/F中層H,19.0,中層,H,4931976,13258,372
28.0/F高層H,28.0,高層,H,4933092,13261,372
10.0/F低層J,10.0,低層,J,4822618,13471,358
19.0/F中層J,19.0,中層,J,4940042,13799,358
28.0/F高層J,28.0,高層,J,5134078,14341,358
10.0/F低層K,10.0,低層,K,4867476,12354,394
19.0/F中層K,19.0,中層,K,4813892,12218,394
28.0/F高層K,28.0,高層,K,5044776,12804,394
