,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層A,7.0,低層,A,5116260,14412,355,342,3,NTP
15.0/F中層A,15.0,中層,A,5307960,14952,355,369,3,NTP
23.0/F高層A,23.0,高層,A,5495755,15481,355,381,3,NTP
7.0/F低層B,7.0,低層,B,5121248,14549,352,319,4,NTP
15.0/F中層B,15.0,中層,B,5247264,14907,352,337,4,NTP
23.0/F高層B,23.0,高層,B,5434880,15440,352,343,4,NTP
7.0/F低層C,7.0,低層,C,5066336,14393,352,333,3,NTP
15.0/F中層C,15.0,中層,C,5234944,14872,352,366,4,NTP
23.0/F高層C,23.0,高層,C,5433120,15435,352,362,4,NTP
7.0/F低層D,7.0,低層,D,5017215,14133,355,338,4,NTP
15.0/F中層D,15.0,中層,D,5201105,14651,355,368,4,NTP
23.0/F高層D,23.0,高層,D,5338490,15038,355,378,4,NTP
7.0/F低層E,7.0,低層,E,5138270,14474,355,363,4,NTP
15.0/F中層E,15.0,中層,E,5272815,14853,355,386,4,NTP
23.0/F高層E,23.0,高層,E,5462030,15386,355,391,4,NTP
7.0/F低層F,7.0,低層,F,5121248,14549,352,319,4,NTP
15.0/F中層F,15.0,中層,F,5247264,14907,352,337,4,NTP
23.0/F高層F,23.0,高層,F,5315552,15101,352,334,3,NTP
7.0/F低層G,7.0,低層,G,4974112,14131,352,333,4,NTP
15.0/F中層G,15.0,中層,G,5154688,14644,352,363,4,NTP
23.0/F高層G,23.0,高層,G,5298304,15052,352,361,4,NTP
7.0/F低層H,7.0,低層,H,4948700,13940,355,348,4,NTP
15.0/F中層H,15.0,中層,H,5099575,14365,355,385,4,NTP
23.0/F高層H,23.0,高層,H,5280980,14876,355,397,4,NTP
