,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
13.0/F低層A,13.0,低層,A,8941520,18248,490,351,3,HA
29.0/F中層A,29.0,中層,A,8825390,18011,490,345,3,HA
45.0/F高層A,45.0,高層,A,8789130,17937,490,413,4,HA
13.0/F低層AB,13.0,低層,AB,22331260,22787,980,76,2,HA
29.0/F中層AB,29.0,中層,AB,24509800,25010,980,142,3,HA
45.0/F高層AB,45.0,高層,AB,26705000,27250,980,152,3,HA
13.0/F低層B,13.0,低層,B,8419670,17183,490,385,3,HA
29.0/F中層B,29.0,中層,B,9026780,18422,490,382,3,HA
45.0/F高層B,45.0,高層,B,9373210,19129,490,339,3,HA
13.0/F低層C,13.0,低層,C,10835985,18335,591,341,4,HA
29.0/F中層C,29.0,中層,C,10883856,18416,591,322,4,HA
45.0/F高層C,45.0,高層,C,10989054,18594,591,321,3,HA
13.0/F低層D,13.0,低層,D,7567924,15899,476,346,3,HA
29.0/F中層D,29.0,中層,D,8109136,17036,476,394,3,HA
45.0/F高層D,45.0,高層,D,8520876,17901,476,407,3,HA
13.0/F低層E,13.0,低層,E,8760060,17805,492,382,4,HA
29.0/F中層E,29.0,中層,E,8291184,16852,492,397,4,HA
45.0/F高層E,45.0,高層,E,8867808,18024,492,391,3,HA
13.0/F低層F,13.0,低層,F,8088430,16507,490,373,3,HA
29.0/F中層F,29.0,中層,F,8646540,17646,490,404,4,HA
45.0/F高層F,45.0,高層,F,8360380,17062,490,347,3,HA
13.0/F低層G,13.0,低層,G,8455881,17507,483,326,3,HA
29.0/F中層G,29.0,中層,G,8464092,17524,483,373,3,HA
45.0/F高層G,45.0,高層,G,8587740,17780,483,406,4,HA
13.0/F低層H,13.0,低層,H,10288128,17408,591,349,4,HA
29.0/F中層H,29.0,中層,H,10756791,18201,591,369,4,HA
45.0/F高層H,45.0,高層,H,11415165,19315,591,386,4,HA
