,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層1,5.0,低層,1,4998400,11360,440,322,4,KKT
12.0/F中層1,12.0,中層,1,5181880,11777,440,339,4,KKT
18.0/F高層1,18.0,高層,1,5348640,12156,440,320,3,KKT
5.0/F低層2,5.0,低層,2,4996200,11355,440,258,3,KKT
12.0/F中層2,12.0,中層,2,5205200,11830,440,268,3,KKT
18.0/F高層2,18.0,高層,2,5390000,12250,440,272,3,KKT
5.0/F低層3,5.0,低層,3,5049490,11743,430,271,3,KKT
12.0/F中層3,12.0,中層,3,5242130,12191,430,215,3,KKT
18.0/F高層3,18.0,高層,3,5406820,12574,430,216,3,KKT
5.0/F低層4,5.0,低層,4,5228559,11697,447,124,2,KKT
12.0/F中層4,12.0,中層,4,5426133,12139,447,138,2,KKT
18.0/F高層4,18.0,高層,4,5599122,12526,447,148,2,KKT
5.0/F低層5,5.0,低層,5,5177601,11583,447,157,2,KKT
12.0/F中層5,12.0,中層,5,5372940,12020,447,174,2,KKT
18.0/F高層5,18.0,高層,5,5544141,12403,447,186,2,KKT
5.0/F低層6,5.0,低層,6,5069700,11790,430,121,2,KKT
12.0/F中層6,12.0,中層,6,5261480,12236,430,135,2,KKT
18.0/F高層6,18.0,高層,6,5428750,12625,430,145,2,KKT
