,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層A,3.0,低層,A,33579374,20974,1601,81,1,KKL
6.0/F中層A,6.0,中層,A,34720887,21687,1601,78,1,KKL
10.0/F高層A,10.0,高層,A,36243438,22638,1601,74,1,KKL
3.0/F低層B,3.0,低層,B,33579374,20974,1601,121,1,KKL
6.0/F中層B,6.0,中層,B,34720887,21687,1601,117,1,KKL
10.0/F高層B,10.0,高層,B,36243438,22638,1601,111,1,KKL
3.0/F低層C,3.0,低層,C,24915875,21205,1175,59,1,KKL
6.0/F中層C,6.0,中層,C,25124735,21943,1145,54,1,KKL
10.0/F高層C,10.0,高層,C,26893400,22888,1175,52,1,KKL
3.0/F低層D,3.0,低層,D,24915875,21205,1175,59,1,KKL
6.0/F中層D,6.0,中層,D,25763050,21926,1175,56,1,KKL
10.0/F高層D,10.0,高層,D,26893400,22888,1175,52,1,KKL
