,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,5392452,15954,338,227,3,HKT
12.0/F中層A,12.0,中層,A,5635474,16673,338,251,3,HKT
19.0/F高層A,19.0,高層,A,5857878,17331,338,264,3,HKT
5.0/F低層B,5.0,低層,B,5610253,17587,319,243,3,HKT
12.0/F中層B,12.0,中層,B,5861625,18375,319,267,3,HKT
19.0/F高層B,19.0,高層,B,6109488,19152,319,270,3,HKT
5.0/F低層C,5.0,低層,C,5528025,17775,311,346,4,HKT
12.0/F中層C,12.0,中層,C,5786466,18606,311,369,4,HKT
19.0/F高層C,19.0,高層,C,6071342,19522,311,415,3,HKT
5.0/F低層D,5.0,低層,D,5515585,17735,311,202,3,HKT
12.0/F中層D,12.0,中層,D,5763141,18531,311,223,3,HKT
19.0/F高層D,19.0,高層,D,6006343,19313,311,228,3,HKT
5.0/F低層E,5.0,低層,E,5569102,17458,319,234,3,HKT
12.0/F中層E,12.0,中層,E,5819517,18243,319,259,3,HKT
19.0/F高層E,19.0,高層,E,6024315,18885,319,305,3,HKT
5.0/F低層F,5.0,低層,F,5457348,16146,338,195,3,HKT
12.0/F中層F,12.0,中層,F,5702736,16872,338,216,3,HKT
19.0/F高層F,19.0,高層,F,5927506,17537,338,225,3,HKT
