,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層A,6.0,低層,A,8976072,14812,606
15.0/F中層A,15.0,中層,A,9565710,15785,606
24.0/F高層A,24.0,高層,A,10145652,16742,606
6.0/F低層B,6.0,低層,B,10024000,14320,700
15.0/F中層B,15.0,中層,B,10650500,15215,700
24.0/F高層B,24.0,高層,B,11067700,15811,700
6.0/F低層C,6.0,低層,C,8873600,15040,590
15.0/F中層C,15.0,中層,C,9448850,16015,590
24.0/F高層C,24.0,高層,C,9801670,16613,590
6.0/F低層D,6.0,低層,D,7433856,15552,478
15.0/F中層D,15.0,中層,D,7905642,16539,478
24.0/F高層D,24.0,高層,D,8191486,17137,478
6.0/F低層E,6.0,低層,E,7111684,14878,478
15.0/F中層E,15.0,中層,E,7571042,15839,478
24.0/F高層E,24.0,高層,E,8015582,16769,478
6.0/F低層F,6.0,低層,F,9060630,15357,590
15.0/F中層F,15.0,中層,F,9563900,16210,590
24.0/F高層F,24.0,高層,F,10017610,16979,590
6.0/F低層G,6.0,低層,G,10424400,14892,700
15.0/F中層G,15.0,中層,G,10864000,15520,700
24.0/F高層G,24.0,高層,G,11519200,16456,700
6.0/F低層H,6.0,低層,H,9180294,15149,606
15.0/F中層H,15.0,中層,H,9763872,16112,606
24.0/F高層H,24.0,高層,H,10122624,16704,606
