,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
2.0/F低層2,2.0,低層,2,8542235,7345,1163,99,1,KKT
4.0/F中層2,4.0,中層,2,8628297,7419,1163,150,1,KKT
5.0/F高層2,5.0,高層,2,8671328,7456,1163,101,1,KKT
2.0/F低層2-1D,2.0,低層,2-1D,1423536,7572,188,44,1,KKT
4.0/F中層2-1D,4.0,中層,2-1D,1438012,7649,188,46,1,KKT
5.0/F高層2-1D,5.0,高層,2-1D,1445344,7688,188,47,1,KKT
2.0/F低層2A,2.0,低層,2A,2893740,5674,510,46,1,KKT
4.0/F中層2A,4.0,中層,2A,2923320,5732,510,48,1,KKT
5.0/F高層2A,5.0,高層,2A,2938110,5761,510,49,1,KKT
2.0/F低層2B,2.0,低層,2B,3770844,8162,462,88,1,KKT
4.0/F中層2B,4.0,中層,2B,3808728,8244,462,86,1,KKT
5.0/F高層2B,5.0,高層,2B,3827670,8285,462,85,1,KKT
2.0/F低層2B-1,2.0,低層,2B-1,1052001,7461,141,68,1,KKT
4.0/F中層2B-1,4.0,中層,2B-1,1062717,7537,141,70,1,KKT
5.0/F高層2B-1,5.0,高層,2B-1,1068075,7575,141,71,1,KKT
2.0/F低層2B-3,2.0,低層,2B-3,1611276,7258,222,58,1,KKT
4.0/F中層2B-3,4.0,中層,2B-3,1627926,7333,222,60,1,KKT
5.0/F高層2B-3,5.0,高層,2B-3,1636140,7370,222,61,1,KKT
2.0/F低層2C4E,2.0,低層,2C4E,,,,,,KKT
4.0/F中層2C4E,4.0,中層,2C4E,,,,,,KKT
5.0/F高層2C4E,5.0,高層,2C4E,,,,,,KKT
2.0/F低層2D,2.0,低層,2D,2139184,5813,368,59,1,KKT
4.0/F中層2D,4.0,中層,2D,2161264,5873,368,61,1,KKT
5.0/F高層2D,5.0,高層,2D,2171936,5902,368,62,1,KKT
2.0/F低層4,2.0,低層,4,2893740,5674,510,46,1,KKT
4.0/F中層4,4.0,中層,4,2923320,5732,510,48,1,KKT
5.0/F高層4,5.0,高層,4,2938110,5761,510,49,1,KKT
2.0/F低層4A,2.0,低層,4A,2860000,5720,500,47,1,KKT
4.0/F中層4A,4.0,中層,4A,2889500,5779,500,49,1,KKT
5.0/F高層4A,5.0,高層,4A,2904000,5808,500,50,1,KKT
2.0/F低層4A-1,2.0,低層,4A-1,2122050,9870,215,87,1,KKT
4.0/F中層4A-1,4.0,中層,4A-1,2143550,9970,215,90,1,KKT
5.0/F高層4A-1,5.0,高層,4A-1,2154300,10020,215,150,1,KKT
2.0/F低層4A-2,2.0,低層,4A-2,1024650,7590,135,106,1,KKT
4.0/F中層4A-2,4.0,中層,4A-2,1035045,7667,135,109,1,KKT
5.0/F高層4A-2,5.0,高層,4A-2,1040310,7706,135,111,1,KKT
2.0/F低層4B,2.0,低層,4B,2943150,5606,525,45,1,KKT
4.0/F中層4B,4.0,中層,4B,4497775,8075,557,87,1,KKT
5.0/F高層4B,5.0,高層,4B,4520055,8115,557,86,1,KKT
2.0/F低層4B-1,2.0,低層,4B-1,1878786,6734,279,110,1,KKT
4.0/F中層4B-1,4.0,中層,4B-1,1897758,6802,279,113,1,KKT
5.0/F高層4B-1,5.0,高層,4B-1,1907523,6837,279,114,1,KKT
2.0/F低層4C,2.0,低層,4C,3410380,8318,410,80,1,KKT
4.0/F中層4C,4.0,中層,4C,3614352,8328,434,82,1,KKT
5.0/F高層4C,5.0,高層,4C,3632580,8370,434,81,1,KKT
2.0/F低層4D,2.0,低層,4D,2139184,5813,368,59,1,KKT
4.0/F中層4D,4.0,中層,4D,2161264,5873,368,61,1,KKT
5.0/F高層4D,5.0,高層,4D,2171936,5902,368,62,1,KKT
