,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
9.0/F低層A,9.0,低層,A,9047872,10376,872,315,4,NTM
20.0/F中層A,20.0,中層,A,9054663,10741,843,366,4,NTM
30.0/F高層A,30.0,高層,A,9572816,10978,872,321,3,NTM
9.0/F低層B,9.0,低層,B,7180482,11202,641,335,4,NTM
20.0/F中層B,20.0,中層,B,7517007,11727,641,374,4,NTM
30.0/F高層B,30.0,高層,B,7993011,12129,659,359,4,NTM
9.0/F低層C,9.0,低層,C,5817770,11873,490,336,5,NTM
20.0/F中層C,20.0,中層,C,6052480,12352,490,328,4,NTM
30.0/F高層C,30.0,高層,C,6252890,12761,490,344,3,NTM
9.0/F低層D,9.0,低層,D,6055434,10794,561,342,4,NTM
20.0/F中層D,20.0,中層,D,6070645,11347,535,390,4,NTM
30.0/F高層D,30.0,高層,D,6291600,11760,535,382,4,NTM
9.0/F低層E,9.0,低層,E,5322418,11621,458,366,4,NTM
20.0/F中層E,20.0,中層,E,5575234,12173,458,346,4,NTM
30.0/F高層E,30.0,高層,E,5588516,12202,458,318,4,NTM
9.0/F低層F,9.0,低層,F,5189840,11185,464,309,4,NTM
20.0/F中層F,20.0,中層,F,5416272,11673,464,345,4,NTM
30.0/F高層F,30.0,高層,F,5695310,11890,479,347,4,NTM
