,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
4.0/F低層1,4.0,低層,1,3178140,9212,345,136,1,KMK
8.0/F中層1,8.0,中層,1,3259560,9448,345,133,1,KMK
11.0/F高層1,11.0,高層,1,3320625,9625,345,128,1,KMK
4.0/F低層10,4.0,低層,10,3024775,9307,325,87,1,KMK
8.0/F中層10,8.0,中層,10,3102125,9545,325,85,1,KMK
11.0/F高層10,11.0,高層,10,3159975,9723,325,82,1,KMK
4.0/F低層10 & 11,4.0,低層,10 & 11,4954300,7622,650,62,1,KMK
8.0/F中層10 & 11,8.0,中層,10 & 11,5081050,7817,650,60,1,KMK
11.0/F高層10 & 11,11.0,高層,10 & 11,5175950,7963,650,57,1,KMK
4.0/F低層11,4.0,低層,11,3024775,9307,325,87,1,KMK
8.0/F中層11,8.0,中層,11,3102125,9545,325,85,1,KMK
11.0/F高層11,11.0,高層,11,3159975,9723,325,82,1,KMK
4.0/F低層12,4.0,低層,12,3821175,8991,425,79,1,KMK
8.0/F中層12,8.0,中層,12,3918925,9221,425,77,1,KMK
11.0/F高層12,11.0,高層,12,3992450,9394,425,74,1,KMK
4.0/F低層2,4.0,低層,2,3024775,9307,325,87,1,KMK
8.0/F中層2,8.0,中層,2,3102125,9545,325,85,1,KMK
11.0/F高層2,11.0,高層,2,3159975,9723,325,82,1,KMK
4.0/F低層3,4.0,低層,3,2728305,9573,285,78,1,KMK
8.0/F中層3,8.0,中層,3,2798130,9818,285,76,1,KMK
11.0/F高層3,11.0,高層,3,2850570,10002,285,73,1,KMK
4.0/F低層4,4.0,低層,4,2728305,9573,285,78,1,KMK
8.0/F中層4,8.0,中層,4,2798130,9818,285,76,1,KMK
11.0/F高層4,11.0,高層,4,2850570,10002,285,73,1,KMK
4.0/F低層5,4.0,低層,5,3024775,9307,325,87,1,KMK
8.0/F中層5,8.0,中層,5,3102125,9545,325,85,1,KMK
11.0/F高層5,11.0,高層,5,3159975,9723,325,82,1,KMK
4.0/F低層6,4.0,低層,6,3178140,9212,345,90,1,KMK
8.0/F中層6,8.0,中層,6,3259560,9448,345,88,1,KMK
11.0/F高層6,11.0,高層,6,3320625,9625,345,85,1,KMK
4.0/F低層7,4.0,低層,7,3821175,8991,425,79,1,KMK
8.0/F中層7,8.0,中層,7,3918925,9221,425,77,1,KMK
11.0/F高層7,11.0,高層,7,3992450,9394,425,74,1,KMK
4.0/F低層8,4.0,低層,8,3024775,9307,325,87,1,KMK
8.0/F中層8,8.0,中層,8,3102125,9545,325,85,1,KMK
11.0/F高層8,11.0,高層,8,3159975,9723,325,82,1,KMK
4.0/F低層9,4.0,低層,9,3024775,9307,325,87,1,KMK
8.0/F中層9,8.0,中層,9,3102125,9545,325,85,1,KMK
11.0/F高層9,11.0,高層,9,3159975,9723,325,82,1,KMK
