,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層A,7.0,低層,A,6039264,8778,688,334,3,NTW
18.0/F中層A,18.0,中層,A,6255296,9092,688,326,4,NTW
29.0/F高層A,29.0,高層,A,6436928,9356,688,334,5,NTW
7.0/F低層B,7.0,低層,B,6323728,9112,694,327,3,NTW
18.0/F中層B,18.0,中層,B,6575650,9475,694,379,4,NTW
29.0/F高層B,29.0,高層,B,6819244,9826,694,319,4,NTW
7.0/F低層C,7.0,低層,C,5857074,9166,639,376,4,NTW
18.0/F中層C,18.0,中層,C,6206291,9743,637,363,4,NTW
29.0/F高層C,29.0,高層,C,6441344,10112,637,308,4,NTW
7.0/F低層D,7.0,低層,D,6080724,9516,639,357,3,NTW
18.0/F中層D,18.0,中層,D,6390384,10032,637,362,4,NTW
29.0/F高層D,29.0,高層,D,6531161,10253,637,300,4,NTW
7.0/F低層E,7.0,低層,E,6441014,9281,694,360,3,NTW
18.0/F中層E,18.0,中層,E,6562464,9456,694,364,4,NTW
29.0/F高層E,29.0,高層,E,6797036,9794,694,303,4,NTW
7.0/F低層F,7.0,低層,F,6254608,9091,688,394,4,NTW
18.0/F中層F,18.0,中層,F,6626816,9632,688,323,3,NTW
29.0/F高層F,29.0,高層,F,6851104,9958,688,369,4,NTW
