,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層1,5.0,低層,1,5374425,12355,435
14.0/F中層1,14.0,中層,1,5615850,12910,435
22.0/F高層1,22.0,高層,1,5855100,13460,435
5.0/F低層2,5.0,低層,2,5017702,11642,431
14.0/F中層2,14.0,中層,2,5048734,11714,431
22.0/F高層2,22.0,高層,2,5757729,13359,431
5.0/F低層3,5.0,低層,3,5934345,11523,515
14.0/F中層3,14.0,中層,3,6109960,11864,515
22.0/F高層3,22.0,高層,3,6456040,12536,515
5.0/F低層4,5.0,低層,4,4476780,13167,340
14.0/F中層4,14.0,中層,4,4605980,13547,340
22.0/F高層4,22.0,高層,4,4750820,13973,340
5.0/F低層5,5.0,低層,5,5539655,10715,517
14.0/F中層5,14.0,中層,5,5730428,11084,517
22.0/F高層5,22.0,高層,5,5666320,10960,517
5.0/F低層6,5.0,低層,6,4437000,13050,340
14.0/F中層6,14.0,中層,6,4596800,13520,340
22.0/F高層6,22.0,高層,6,4712740,13861,340
5.0/F低層7,5.0,低層,7,4717726,10946,431
14.0/F中層7,14.0,中層,7,4882799,11329,431
22.0/F高層7,22.0,高層,7,5656013,13123,431
5.0/F低層8,5.0,低層,8,4805880,11048,435
14.0/F中層8,14.0,中層,8,4951170,11382,435
22.0/F高層8,22.0,高層,8,5175630,11898,435
