,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層1,6.0,低層,1,6443154,12134,531,353,4,KKT
16.0/F中層1,16.0,中層,1,6966720,13120,531,366,4,KKT
27.0/F高層1,27.0,高層,1,7362315,13865,531,360,4,KKT
6.0/F低層2,6.0,低層,2,6622550,12041,550,367,4,KKT
16.0/F中層2,16.0,中層,2,6989950,12709,550,379,4,KKT
27.0/F高層2,27.0,高層,2,7657650,13923,550,370,4,KKT
6.0/F低層3,6.0,低層,3,5756100,13705,420,420,3,KKT
16.0/F中層3,16.0,中層,3,6116040,14562,420,377,3,KKT
27.0/F高層3,27.0,高層,3,6443220,15341,420,346,3,KKT
6.0/F低層4,6.0,低層,4,5750400,14376,400,381,4,KKT
16.0/F中層4,16.0,中層,4,5983600,14959,400,339,3,KKT
27.0/F高層4,27.0,高層,4,6397200,15993,400,335,3,KKT
6.0/F低層5,6.0,低層,5,6499440,12240,531,305,4,KKT
16.0/F中層5,16.0,中層,5,7046370,13270,531,323,4,KKT
27.0/F高層5,27.0,高層,5,7441434,14014,531,323,4,KKT
6.0/F低層6,6.0,低層,6,6763350,12297,550,326,4,KKT
16.0/F中層6,16.0,中層,6,7121950,12949,550,321,4,KKT
27.0/F高層6,27.0,高層,6,7645550,13901,550,320,4,KKT
6.0/F低層7,6.0,低層,7,5936700,14135,420,365,4,KKT
16.0/F中層7,16.0,中層,7,6178200,14710,420,385,4,KKT
27.0/F高層7,27.0,高層,7,6392400,15220,420,358,4,KKT
6.0/F低層8,6.0,低層,8,5791095,14299,405,370,4,KKT
16.0/F中層8,16.0,中層,8,5999600,14999,400,400,4,KKT
27.0/F高層8,27.0,高層,8,6168800,15422,400,375,4,KKT
