,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
2.0/F低層A,2.0,低層,A,8257509,10413,793,302,3,NYL
3.0/F中層A,3.0,中層,A,8319363,10491,793,292,3,NYL
5.0/F高層A,5.0,高層,A,8406593,10601,793,289,3,NYL
2.0/F低層B,2.0,低層,B,6013910,11347,530,325,4,NYL
3.0/F中層B,3.0,中層,B,6046770,11409,530,325,4,NYL
5.0/F高層B,5.0,高層,B,6113550,11535,530,325,4,NYL
2.0/F低層C,2.0,低層,C,6736554,11341,594,320,3,NYL
3.0/F中層C,3.0,中層,C,6772194,11401,594,321,3,NYL
5.0/F高層C,5.0,高層,C,6843474,11521,594,322,3,NYL
2.0/F低層D,2.0,低層,D,6845736,11334,604,312,3,NYL
3.0/F中層D,3.0,中層,D,6881372,11393,604,314,3,NYL
5.0/F高層D,5.0,高層,D,6952040,11510,604,317,3,NYL
2.0/F低層E,2.0,低層,E,6524820,12083,540,386,3,NYL
3.0/F中層E,3.0,中層,E,6529680,12092,540,331,3,NYL
5.0/F高層E,5.0,高層,E,6596640,12216,540,329,3,NYL
