,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層A,3.0,低層,A,6200310,9145,678,78,1,KMK
7.0/F中層A,7.0,中層,A,6363030,9385,678,82,1,KMK
11.0/F高層A,11.0,高層,A,6525750,9625,678,80,1,KMK
3.0/F低層B,3.0,低層,B,6117724,9172,667,77,1,KMK
7.0/F中層B,7.0,中層,B,6277804,9412,667,81,1,KMK
11.0/F高層B,11.0,高層,B,6438551,9653,667,79,1,KMK
3.0/F低層C,3.0,低層,C,6584600,9020,730,124,1,KMK
7.0/F中層C,7.0,中層,C,6756880,9256,730,130,1,KMK
11.0/F高層C,11.0,高層,C,6929890,9493,730,127,1,KMK
3.0/F低層D,3.0,低層,D,7038810,8865,794,78,1,KMK
7.0/F中層D,7.0,中層,D,7223812,9098,794,82,1,KMK
11.0/F高層D,11.0,高層,D,7408814,9331,794,80,1,KMK
3.0/F低層E,3.0,低層,E,6364400,9092,700,80,1,KMK
7.0/F中層E,7.0,中層,E,6531700,9331,700,84,1,KMK
11.0/F高層E,11.0,高層,E,6698300,9569,700,82,1,KMK
3.0/F低層F,3.0,低層,F,6711600,9588,700,177,2,KMK
7.0/F中層F,7.0,中層,F,6946800,9924,700,234,2,KMK
11.0/F高層F,11.0,高層,F,7058100,10083,700,179,2,KMK
3.0/F低層G,3.0,低層,G,7520310,8694,865,73,1,KMK
7.0/F中層G,7.0,中層,G,7717530,8922,865,77,1,KMK
11.0/F高層G,11.0,高層,G,7914750,9150,865,75,1,KMK
