,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層A,7.0,低層,A,5017848,19007,264,344,4,HWC
10.0/F中層A,10.0,中層,A,4634784,17556,264,332,4,HWC
14.0/F高層A,14.0,高層,A,4736160,17940,264,334,4,HWC
7.0/F低層B,7.0,低層,B,5521633,17641,313,379,4,HWC
10.0/F中層B,10.0,中層,B,5620228,17956,313,371,4,HWC
14.0/F高層B,14.0,高層,B,5782675,18475,313,356,4,HWC
7.0/F低層C,7.0,低層,C,6285375,16761,375,347,4,HWC
10.0/F中層C,10.0,中層,C,6399000,17064,375,347,4,HWC
14.0/F高層C,14.0,高層,C,6552750,17474,375,333,4,HWC
7.0/F低層D,7.0,低層,D,6285375,16761,375,347,4,HWC
10.0/F中層D,10.0,中層,D,6399000,17064,375,347,4,HWC
14.0/F高層D,14.0,高層,D,6552750,17474,375,333,4,HWC
7.0/F低層E,7.0,低層,E,6285375,16761,375,347,4,HWC
10.0/F中層E,10.0,中層,E,6399000,17064,375,347,4,HWC
14.0/F高層E,14.0,高層,E,5879133,17979,327,334,4,HWC
7.0/F低層F,7.0,低層,F,6441000,17176,375,358,4,HWC
10.0/F中層F,10.0,中層,F,6553875,17477,375,362,4,HWC
14.0/F高層F,14.0,高層,F,5780052,17676,327,356,3,HWC
7.0/F低層G,7.0,低層,G,5780628,16611,348,332,3,HWC
10.0/F中層G,10.0,中層,G,5978988,17181,348,367,4,HWC
14.0/F高層G,14.0,高層,G,6122712,17594,348,351,4,HWC
7.0/F低層H,7.0,低層,H,6061551,16791,361,352,4,HWC
10.0/F中層H,10.0,中層,H,6171295,17095,361,352,4,HWC
14.0/F高層H,14.0,高層,H,6319666,17506,361,338,4,HWC
7.0/F低層I,7.0,低層,I,6209561,17201,361,389,4,HWC
10.0/F中層I,10.0,中層,I,6436269,17829,361,394,4,HWC
14.0/F高層I,14.0,高層,I,6533378,18098,361,350,3,HWC
7.0/F低層J,7.0,低層,J,6013684,16798,358,353,4,HWC
10.0/F中層J,10.0,中層,J,6514246,17053,382,343,4,HWC
14.0/F高層J,14.0,高層,J,5493906,18498,297,340,4,HWC
7.0/F低層K,7.0,低層,K,6607509,16813,393,379,4,HWC
10.0/F中層K,10.0,中層,K,5845750,17450,335,320,3,HWC
14.0/F高層K,14.0,高層,K,5396694,19914,271,379,4,HWC
7.0/F低層L,7.0,低層,L,6207564,16687,372,391,4,HWC
10.0/F中層L,10.0,中層,L,6358968,17094,372,327,3,HWC
14.0/F高層L,14.0,高層,L,6470940,17395,372,377,4,HWC
7.0/F低層M,7.0,低層,M,5670545,16927,335,322,3,HWC
10.0/F中層M,10.0,中層,M,5199062,18502,281,356,4,HWC
14.0/F高層M,14.0,高層,M,8806671,17167,513,306,4,HWC
7.0/F低層N,7.0,低層,N,6037312,16864,358,400,4,HWC
10.0/F中層N,10.0,中層,N,6145786,17167,358,398,4,HWC
14.0/F高層N,14.0,高層,N,6292924,17578,358,382,4,HWC
