,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層1,6.0,低層,1,9635260,16670,578
16.0/F中層1,16.0,中層,1,10273372,17774,578
24.0/F高層1,24.0,高層,1,10787792,18664,578
6.0/F低層2,6.0,低層,2,5119040,15997,320
16.0/F中層2,16.0,中層,2,5442560,17008,320
24.0/F高層2,24.0,高層,2,5710080,17844,320
6.0/F低層3,6.0,低層,3,5108480,15964,320
16.0/F中層3,16.0,中層,3,5407360,16898,320
24.0/F高層3,24.0,高層,3,5659840,17687,320
6.0/F低層4,6.0,低層,4,7004648,16366,428
16.0/F中層4,16.0,中層,4,7474592,17464,428
24.0/F高層4,24.0,高層,4,7837108,18311,428
6.0/F低層5,6.0,低層,5,4841977,16871,287
16.0/F中層5,16.0,中層,5,5152798,17954,287
24.0/F高層5,24.0,高層,5,5346523,18629,287
6.0/F低層6,6.0,低層,6,5043186,16481,306
16.0/F中層6,16.0,中層,6,5364486,17531,306
24.0/F高層6,24.0,高層,6,5623362,18377,306
