,subjFloor,floorLv,unitNo,price,npsf,nfa
4.0/F低層A,4.0,低層,A,5965804,9764,611
6.0/F中層A,6.0,中層,A,6029348,9868,611
9.0/F高層A,9.0,高層,A,5529600,10240,540
4.0/F低層B,4.0,低層,B,4090680,10330,396
6.0/F中層B,6.0,中層,B,4144932,10467,396
9.0/F高層B,9.0,高層,B,4225320,10670,396
4.0/F低層D,4.0,低層,D,4250820,9772,435
6.0/F中層D,6.0,中層,D,4379580,10068,435
9.0/F高層D,9.0,高層,D,4105900,10805,380
4.0/F低層E,4.0,低層,E,4128403,10399,397
6.0/F中層E,6.0,中層,E,4183189,10537,397
9.0/F高層E,9.0,高層,E,4264177,10741,397
4.0/F低層F,4.0,低層,F,6229292,10796,577
6.0/F中層F,6.0,中層,F,6305456,10928,577
9.0/F高層F,9.0,高層,F,6388825,11111,575
4.0/F低層G,4.0,低層,G,3727676,10471,356
6.0/F中層G,6.0,中層,G,3776448,10608,356
9.0/F高層G,9.0,高層,G,3848004,10809,356
4.0/F低層H,4.0,低層,H,4114905,10365,397
6.0/F中層H,6.0,中層,H,4169294,10502,397
9.0/F高層H,9.0,高層,H,4231240,10712,395
