,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
2.0/F低層A,2.0,低層,A,3121646,6038,517,75,1,KCSW
4.0/F中層A,4.0,中層,A,3162489,6117,517,77,1,KCSW
7.0/F高層A,7.0,高層,A,3223495,6235,517,76,1,KCSW
2.0/F低層B,2.0,低層,B,2978820,6030,494,78,1,KCSW
4.0/F中層B,4.0,中層,B,3017846,6109,494,80,1,KCSW
7.0/F高層B,7.0,高層,B,3076138,6227,494,79,1,KCSW
2.0/F低層C,2.0,低層,C,2048200,4312,475,88,1,KCSW
4.0/F中層C,4.0,中層,C,2075275,4369,475,91,1,KCSW
7.0/F高層C,7.0,高層,C,2115650,4454,475,93,1,KCSW
2.0/F低層D,2.0,低層,D,,,,,,KCSW
4.0/F中層D,4.0,中層,D,,,,,,KCSW
7.0/F高層D,7.0,高層,D,,,,,,KCSW
2.0/F低層E,2.0,低層,E,2923095,6027,485,78,1,KCSW
4.0/F中層E,4.0,中層,E,2961410,6106,485,80,1,KCSW
7.0/F高層E,7.0,高層,E,3018640,6224,485,79,1,KCSW
2.0/F低層F,2.0,低層,F,3016000,6032,500,77,1,KCSW
4.0/F中層F,4.0,中層,F,3055500,6111,500,79,1,KCSW
7.0/F高層F,7.0,高層,F,3114500,6229,500,78,1,KCSW
2.0/F低層G,2.0,低層,G,2461230,6003,410,132,1,KCSW
4.0/F中層G,4.0,中層,G,2493210,6081,410,135,1,KCSW
7.0/F高層G,7.0,高層,G,2541590,6199,410,133,1,KCSW
