,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
4.0/F低層A,4.0,低層,A,5143696,7841,656,353,3,NKC
8.0/F中層A,8.0,中層,A,5263744,8024,656,385,4,NKC
13.0/F高層A,13.0,高層,A,4835086,8251,586,367,4,NKC
4.0/F低層B,4.0,低層,B,4996544,8218,608,353,4,NKC
8.0/F中層B,8.0,中層,B,5081056,8357,608,363,4,NKC
13.0/F高層B,13.0,高層,B,5187456,8532,608,345,4,NKC
4.0/F低層C,4.0,低層,C,4927800,8213,600,399,4,NKC
8.0/F中層C,8.0,中層,C,4984800,8308,600,336,3,NKC
13.0/F高層C,13.0,高層,C,5116200,8527,600,390,4,NKC
4.0/F低層D,4.0,低層,D,4386928,8372,524,325,4,NKC
8.0/F中層D,8.0,中層,D,4444044,8481,524,338,4,NKC
13.0/F高層D,13.0,高層,D,4538888,8662,524,330,4,NKC
4.0/F低層E,4.0,低層,E,4717509,8233,573,348,4,NKC
8.0/F中層E,8.0,中層,E,4797156,8372,573,358,4,NKC
13.0/F高層E,13.0,高層,E,4929519,8603,573,342,4,NKC
4.0/F低層F,4.0,低層,F,4699080,8244,570,394,4,NKC
8.0/F中層F,8.0,中層,F,4757790,8347,570,325,3,NKC
13.0/F高層F,13.0,高層,F,3878656,8896,436,336,4,NKC
4.0/F低層G,4.0,低層,G,4693380,8234,570,347,4,NKC
8.0/F中層G,8.0,中層,G,4772610,8373,570,357,4,NKC
13.0/F高層G,13.0,高層,G,4524174,8667,522,329,4,NKC
4.0/F低層H,4.0,低層,H,4892280,8292,590,371,4,NKC
8.0/F中層H,8.0,中層,H,4977830,8437,590,387,4,NKC
13.0/F高層H,13.0,高層,H,3828825,8925,429,342,4,NKC
4.0/F低層I,4.0,低層,I,4637431,8237,563,344,4,NKC
8.0/F中層I,8.0,中層,I,4715688,8376,563,354,4,NKC
13.0/F高層I,13.0,高層,I,4846867,8609,563,340,4,NKC
4.0/F低層J,4.0,低層,J,5758720,8180,704,321,4,NKC
8.0/F中層J,8.0,中層,J,5855872,8318,704,331,4,NKC
13.0/F高層J,13.0,高層,J,5978368,8492,704,313,4,NKC
4.0/F低層K,4.0,低層,K,4942392,8463,584,349,3,NKC
8.0/F中層K,8.0,中層,K,5208445,8609,605,368,3,NKC
13.0/F高層K,13.0,高層,K,4876146,8209,594,399,3,NKC
