,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,10372200,17287,600,353,4,HQB
14.0/F中層A,14.0,中層,A,11001000,18335,600,388,4,HQB
23.0/F高層A,23.0,高層,A,11494200,19157,600,385,4,HQB
5.0/F低層B,5.0,低層,B,9915165,16949,585,379,4,HQB
14.0/F中層B,14.0,中層,B,10639395,18187,585,412,4,HQB
23.0/F高層B,23.0,高層,B,11133135,19031,585,393,4,HQB
5.0/F低層C,5.0,低層,C,10210590,17454,585,364,3,HQB
14.0/F中層C,14.0,中層,C,10601370,18122,585,363,3,HQB
23.0/F高層C,23.0,高層,C,11080485,18941,585,339,3,HQB
5.0/F低層D,5.0,低層,D,11537455,16843,685,320,4,HQB
14.0/F中層D,14.0,中層,D,12077235,17631,685,341,4,HQB
23.0/F高層D,23.0,高層,D,12497140,18244,685,331,4,HQB
5.0/F低層E,5.0,低層,E,10718880,15648,685,301,4,HQB
14.0/F中層E,14.0,中層,E,11240165,16409,685,306,4,HQB
23.0/F高層E,23.0,高層,E,12669760,18496,685,305,4,HQB
5.0/F低層F,5.0,低層,F,11440320,16824,680,305,4,HQB
14.0/F中層F,14.0,中層,F,11976160,17612,680,321,4,HQB
23.0/F高層F,23.0,高層,F,12586120,18509,680,307,4,HQB
5.0/F低層G,5.0,低層,G,11348520,16689,680,308,4,HQB
14.0/F中層G,14.0,中層,G,11863280,17446,680,328,4,HQB
23.0/F高層G,23.0,高層,G,12231840,17988,680,330,4,HQB
5.0/F低層H,5.0,低層,H,10257600,17096,600,374,4,HQB
14.0/F中層H,14.0,中層,H,10741800,17903,600,394,4,HQB
23.0/F高層H,23.0,高層,H,11285400,18809,600,382,4,HQB
