,subjFloor,floorLv,unitNo,price,npsf,nfa
7.0/F低層A,7.0,低層,A,9441642,14349,658
20.0/F中層A,20.0,中層,A,9641674,14653,658
32.0/F高層A,32.0,高層,A,10148334,15423,658
7.0/F低層B,7.0,低層,B,9393920,14320,656
20.0/F中層B,20.0,中層,B,9723232,14822,656
32.0/F高層B,32.0,高層,B,10263776,15646,656
7.0/F低層C,7.0,低層,C,9888544,15074,656
20.0/F中層C,20.0,中層,C,9843280,15005,656
32.0/F高層C,32.0,高層,C,10254592,15632,656
7.0/F低層D,7.0,低層,D,9876384,14697,672
20.0/F中層D,20.0,中層,D,10100160,15030,672
32.0/F高層D,32.0,高層,D,10497984,15622,672
7.0/F低層E,7.0,低層,E,11216856,15036,746
20.0/F中層E,20.0,中層,E,11806196,15826,746
32.0/F高層E,32.0,高層,E,12018806,16111,746
7.0/F低層F,7.0,低層,F,10071390,13930,723
20.0/F中層F,20.0,中層,F,10359867,14329,723
32.0/F高層F,32.0,高層,F,11005506,15222,723
7.0/F低層G,7.0,低層,G,10830540,14980,723
20.0/F中層G,20.0,中層,G,10565199,14613,723
32.0/F高層G,32.0,高層,G,10733658,14846,723
7.0/F低層H,7.0,低層,H,10815145,14795,731
20.0/F中層H,20.0,中層,H,10535172,14412,731
32.0/F高層H,32.0,高層,H,9861921,13491,731
