,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,7167344,12107,592,153,2,KSWK
12.0/F中層A,12.0,中層,A,7345536,12408,592,167,2,KSWK
18.0/F高層A,18.0,高層,A,7493536,12658,592,173,2,KSWK
5.0/F低層B,5.0,低層,B,7138336,12058,592,190,2,KSWK
12.0/F中層B,12.0,中層,B,7316528,12359,592,208,2,KSWK
18.0/F高層B,18.0,高層,B,7454464,12592,592,236,2,KSWK
5.0/F低層C,5.0,低層,C,7167344,12107,592,153,2,KSWK
12.0/F中層C,12.0,中層,C,7345536,12408,592,167,2,KSWK
18.0/F高層C,18.0,高層,C,7493536,12658,592,173,2,KSWK
5.0/F低層D,5.0,低層,D,7167344,12107,592,153,2,KSWK
12.0/F中層D,12.0,中層,D,7345536,12408,592,167,2,KSWK
18.0/F高層D,18.0,高層,D,7493536,12658,592,173,2,KSWK
5.0/F低層E,5.0,低層,E,5045717,11707,431,191,3,KSWK
12.0/F中層E,12.0,中層,E,5068560,11760,431,365,4,KSWK
18.0/F高層E,18.0,高層,E,5281043,12253,431,230,3,KSWK
5.0/F低層F,5.0,低層,F,5642472,11658,484,127,2,KSWK
12.0/F中層F,12.0,中層,F,5782832,11948,484,141,2,KSWK
18.0/F高層F,18.0,高層,F,5898508,12187,484,147,2,KSWK
5.0/F低層G,5.0,低層,G,7195760,12155,592,193,2,KSWK
12.0/F中層G,12.0,中層,G,7374544,12457,592,211,2,KSWK
18.0/F高層G,18.0,高層,G,7523136,12708,592,217,2,KSWK
5.0/F低層H,5.0,低層,H,7167344,12107,592,153,2,KSWK
12.0/F中層H,12.0,中層,H,7345536,12408,592,167,2,KSWK
18.0/F高層H,18.0,高層,H,7493536,12658,592,173,2,KSWK
5.0/F低層J,5.0,低層,J,5459520,11280,484,277,3,KSWK
12.0/F中層J,12.0,中層,J,5782832,11948,484,141,2,KSWK
18.0/F高層J,18.0,高層,J,5898508,12187,484,147,2,KSWK
5.0/F低層K,5.0,低層,K,4929778,11438,431,108,2,KSWK
12.0/F中層K,12.0,中層,K,5052182,11722,431,122,2,KSWK
18.0/F高層K,18.0,高層,K,5152605,11955,431,128,2,KSWK
