,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層1,6.0,低層,1,4055220,15597,260,372,4,HCW
12.0/F中層1,12.0,中層,1,4076540,15679,260,358,4,HCW
19.0/F高層1,19.0,高層,1,4261140,16389,260,349,4,HCW
6.0/F低層2,6.0,低層,2,3974490,15405,258,341,3,HCW
12.0/F中層2,12.0,中層,2,4088268,15846,258,350,3,HCW
19.0/F高層2,19.0,高層,2,4220880,16360,258,348,3,HCW
6.0/F低層3,6.0,低層,3,4096400,16720,245,324,3,HCW
12.0/F中層3,12.0,中層,3,4193175,17115,245,373,4,HCW
19.0/F高層3,19.0,高層,3,4322780,17644,245,354,4,HCW
6.0/F低層4,6.0,低層,4,4044950,16510,245,401,4,HCW
12.0/F中層4,12.0,中層,4,4176270,17046,245,321,3,HCW
19.0/F高層4,19.0,高層,4,4245850,17330,245,356,3,HCW
6.0/F低層5,6.0,低層,5,3917498,13102,299,378,3,HCW
12.0/F中層5,12.0,中層,5,4045769,13531,299,375,4,HCW
19.0/F高層5,19.0,高層,5,4117529,13771,299,371,4,HCW
6.0/F低層6,6.0,低層,6,4082000,15700,260,338,4,HCW
12.0/F中層6,12.0,中層,6,4278040,16454,260,329,4,HCW
19.0/F高層6,19.0,高層,6,4336020,16677,260,313,4,HCW
6.0/F低層7,6.0,低層,7,4034750,16139,250,378,4,HCW
12.0/F中層7,12.0,中層,7,4151000,16604,250,381,4,HCW
19.0/F高層7,19.0,高層,7,4276250,17105,250,363,4,HCW
6.0/F低層8,6.0,低層,8,3944500,16100,245,385,4,HCW
12.0/F中層8,12.0,中層,8,4054505,16549,245,379,4,HCW
19.0/F高層8,19.0,高層,8,3854585,15733,245,354,3,HCW
