,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
4.0/F低層A,4.0,低層,A,4892110,11377,430,322,4,KWTH
10.0/F中層A,10.0,中層,A,5003910,11637,430,342,4,KWTH
18.0/F高層A,18.0,高層,A,5156990,11993,430,339,4,KWTH
4.0/F低層B,4.0,低層,B,5306880,11056,480,357,5,KWTH
10.0/F中層B,10.0,中層,B,5499360,11457,480,308,4,KWTH
18.0/F高層B,18.0,高層,B,5666400,11805,480,308,4,KWTH
4.0/F低層C,4.0,低層,C,6187920,10488,590,340,4,KWTH
10.0/F中層C,10.0,中層,C,6347220,10758,590,355,4,KWTH
18.0/F高層C,18.0,高層,C,6543100,11090,590,354,4,KWTH
4.0/F低層D,4.0,低層,D,6222140,10546,590,301,4,KWTH
10.0/F中層D,10.0,中層,D,6383800,10820,590,313,4,KWTH
18.0/F高層D,18.0,高層,D,6579680,11152,590,311,4,KWTH
4.0/F低層E,4.0,低層,E,5382720,11214,480,340,4,KWTH
10.0/F中層E,10.0,中層,E,5568000,11600,480,356,4,KWTH
18.0/F高層E,18.0,高層,E,5736000,11950,480,354,4,KWTH
4.0/F低層F,4.0,低層,F,4877920,11344,430,325,4,KWTH
10.0/F中層F,10.0,中層,F,4989720,11604,430,345,4,KWTH
18.0/F高層F,18.0,高層,F,5141080,11956,430,349,4,KWTH
4.0/F低層G,4.0,低層,G,6222140,10546,590,301,4,KWTH
10.0/F中層G,10.0,中層,G,6383800,10820,590,313,4,KWTH
18.0/F高層G,18.0,高層,G,6579680,11152,590,311,4,KWTH
4.0/F低層H,4.0,低層,H,6222140,10546,590,301,4,KWTH
10.0/F中層H,10.0,中層,H,6383800,10820,590,313,4,KWTH
18.0/F高層H,18.0,高層,H,6579680,11152,590,311,4,KWTH
4.0/F低層J,4.0,低層,J,5842180,9902,590,374,4,KWTH
10.0/F中層J,10.0,中層,J,5963720,10108,590,366,4,KWTH
18.0/F高層J,18.0,高層,J,6139540,10406,590,376,4,KWTH
4.0/F低層K,4.0,低層,K,5306880,11056,480,357,5,KWTH
10.0/F中層K,10.0,中層,K,5499360,11457,480,308,4,KWTH
18.0/F高層K,18.0,高層,K,5666400,11805,480,308,4,KWTH
