,subjFloor,floorLv,unitNo,price,npsf,nfa
3.0/F低層1,3.0,低層,1,7328000,14656,500
8.0/F中層1,8.0,中層,1,7594000,15188,500
13.0/F高層1,13.0,高層,1,7003125,16875,415
3.0/F低層2,3.0,低層,2,5856000,18300,320
8.0/F中層2,8.0,中層,2,6061760,18943,320
13.0/F高層2,13.0,高層,2,6267520,19586,320
3.0/F低層3,3.0,低層,3,5411840,16912,320
8.0/F中層3,8.0,中層,3,6061760,18943,320
13.0/F高層3,13.0,高層,3,6267520,19586,320
3.0/F低層4,3.0,低層,4,7173000,14346,500
8.0/F中層4,8.0,中層,4,6545000,13090,500
13.0/F高層4,13.0,高層,4,7405000,14810,500
3.0/F低層5,3.0,低層,5,5856000,18300,320
8.0/F中層5,8.0,中層,5,6061760,18943,320
13.0/F高層5,13.0,高層,5,6267520,19586,320
3.0/F低層6,3.0,低層,6,5485440,17142,320
8.0/F中層6,8.0,中層,6,6061760,18943,320
13.0/F高層6,13.0,高層,6,6267520,19586,320
