,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層1,5.0,低層,1,,,,,,NTY
12.0/F中層1,12.0,中層,1,,,,,,NTY
20.0/F高層1,20.0,高層,1,,,,,,NTY
5.0/F低層10,5.0,低層,10,,,,,,NTY
12.0/F中層10,12.0,中層,10,,,,,,NTY
20.0/F高層10,20.0,高層,10,,,,,,NTY
5.0/F低層2,5.0,低層,2,,,,,,NTY
12.0/F中層2,12.0,中層,2,,,,,,NTY
20.0/F高層2,20.0,高層,2,,,,,,NTY
5.0/F低層3,5.0,低層,3,3207580,7340,437,88,1,NTY
12.0/F中層3,12.0,中層,3,3283181,7513,437,96,1,NTY
20.0/F高層3,20.0,高層,3,3368833,7709,437,84,1,NTY
5.0/F低層4,5.0,低層,4,2795745,6427,435,150,1,NTY
12.0/F中層4,12.0,中層,4,,,,,,NTY
20.0/F高層4,20.0,高層,4,,,,,,NTY
5.0/F低層7,5.0,低層,7,2952372,6756,437,150,1,NTY
12.0/F中層7,12.0,中層,7,,,,,,NTY
20.0/F高層7,20.0,高層,7,,,,,,NTY
5.0/F低層8,5.0,低層,8,,,,,,NTY
12.0/F中層8,12.0,中層,8,,,,,,NTY
20.0/F高層8,20.0,高層,8,,,,,,NTY
5.0/F低層9,5.0,低層,9,,,,,,NTY
12.0/F中層9,12.0,中層,9,,,,,,NTY
20.0/F高層9,20.0,高層,9,,,,,,NTY
