,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層A,3.0,低層,A,2496864,13424,186,346,4,KMK
7.0/F中層A,7.0,中層,A,2555826,13741,186,364,4,KMK
11.0/F高層A,11.0,高層,A,2615718,14063,186,362,4,KMK
3.0/F低層B,3.0,低層,B,2770416,12826,216,384,4,KMK
7.0/F中層B,7.0,中層,B,2829384,13099,216,390,4,KMK
11.0/F高層B,11.0,高層,B,2918376,13511,216,386,4,KMK
3.0/F低層C,3.0,低層,C,2359740,11740,201,339,3,KMK
7.0/F中層C,7.0,中層,C,2652798,13198,201,389,4,KMK
11.0/F高層C,11.0,高層,C,3904875,12015,325,362,5,KMK
3.0/F低層C & D,3.0,低層,C & D,4638276,11538,402,302,5,KMK
7.0/F中層C & D,7.0,中層,C & D,4684104,11652,402,318,5,KMK
11.0/F高層C & D,11.0,高層,C & D,4784202,11901,402,318,5,KMK
3.0/F低層D,3.0,低層,D,2389890,11890,201,390,4,KMK
7.0/F中層D,7.0,中層,D,2463255,12255,201,371,4,KMK
11.0/F高層D,11.0,高層,D,2331540,12953,180,329,4,KMK
3.0/F低層E,3.0,低層,E,2632497,13097,201,337,4,KMK
7.0/F中層E,7.0,中層,E,2616618,13018,201,348,4,KMK
11.0/F高層E,11.0,高層,E,3874975,11923,325,357,5,KMK
3.0/F低層F,3.0,低層,F,2632497,13097,201,337,4,KMK
7.0/F中層F,7.0,中層,F,2616618,13018,201,348,4,KMK
11.0/F高層F,11.0,高層,F,2957570,12859,230,361,4,KMK
3.0/F低層G,3.0,低層,G,2632497,13097,201,337,4,KMK
7.0/F中層G,7.0,中層,G,2616618,13018,201,348,4,KMK
11.0/F高層G,11.0,高層,G,3802175,11699,325,332,4,KMK
3.0/F低層H,3.0,低層,H,2632497,13097,201,337,4,KMK
7.0/F中層H,7.0,中層,H,2616618,13018,201,348,4,KMK
11.0/F高層H,11.0,高層,H,3874975,11923,325,357,5,KMK
3.0/F低層H & I,3.0,低層,H & I,4638276,11538,402,302,5,KMK
7.0/F中層H & I,7.0,中層,H & I,4684104,11652,402,318,5,KMK
11.0/F高層H & I,11.0,高層,H & I,4784202,11901,402,318,5,KMK
3.0/F低層I,3.0,低層,I,2632497,13097,201,337,4,KMK
7.0/F中層I,7.0,中層,I,2616618,13018,201,348,4,KMK
11.0/F高層I,11.0,高層,I,3874975,11923,325,357,5,KMK
3.0/F低層J,3.0,低層,J,2744690,12766,215,397,4,KMK
7.0/F中層J,7.0,中層,J,2806825,13055,215,402,4,KMK
11.0/F高層J,11.0,高層,J,3914950,12046,325,300,4,KMK
3.0/F低層JK,3.0,低層,JK,4867383,10889,447,262,5,KMK
7.0/F中層JK,7.0,中層,JK,4965276,11108,447,276,5,KMK
11.0/F高層JK,11.0,高層,JK,5079261,11363,447,272,5,KMK
3.0/F低層K,3.0,低層,K,2840376,12243,232,344,4,KMK
7.0/F中層K,7.0,中層,K,2907656,12533,232,360,4,KMK
11.0/F高層K,11.0,高層,K,3874975,11923,325,357,5,KMK
3.0/F低層L,3.0,低層,L,2804184,12087,232,327,3,KMK
7.0/F中層L,7.0,中層,L,2907656,12533,232,360,4,KMK
11.0/F高層L,11.0,高層,L,2976792,12831,232,362,4,KMK
3.0/F低層M,3.0,低層,M,2690272,11596,232,347,3,KMK
7.0/F中層M,7.0,中層,M,2755000,11875,232,344,3,KMK
11.0/F高層M,11.0,高層,M,2970296,12803,232,338,3,KMK
3.0/F低層N,3.0,低層,N,2606520,11235,232,323,3,KMK
7.0/F中層N,7.0,中層,N,2676120,11535,232,327,3,KMK
11.0/F高層N,11.0,高層,N,2771240,11945,232,395,4,KMK
3.0/F低層O,3.0,低層,O,2809984,12112,232,370,4,KMK
7.0/F中層O,7.0,中層,O,2876336,12398,232,388,4,KMK
11.0/F高層O,11.0,高層,O,2973312,12816,232,390,4,KMK
3.0/F低層P,3.0,低層,P,2840376,12243,232,344,4,KMK
7.0/F中層P,7.0,中層,P,2907656,12533,232,360,4,KMK
11.0/F高層P,11.0,高層,P,2976792,12831,232,362,4,KMK
3.0/F低層Q,3.0,低層,Q,2894318,12161,238,359,4,KMK
7.0/F中層Q,7.0,中層,Q,2963338,12451,238,377,4,KMK
11.0/F高層Q,11.0,高層,Q,2594550,12355,210,391,3,KMK
3.0/F低層R,3.0,低層,R,2844552,12261,232,385,4,KMK
7.0/F中層R,7.0,中層,R,2911832,12551,232,403,4,KMK
11.0/F高層R,11.0,高層,R,3006720,12960,232,320,3,KMK
3.0/F低層S,3.0,低層,S,2824136,12173,232,371,4,KMK
7.0/F中層S,7.0,中層,S,2890488,12459,232,377,4,KMK
11.0/F高層S,11.0,高層,S,2988856,12883,232,373,4,KMK
3.0/F低層T,3.0,低層,T,2690765,13255,203,372,3,KMK
7.0/F中層T,7.0,中層,T,2722027,13409,203,404,4,KMK
11.0/F高層T,11.0,高層,T,2743342,13514,203,399,4,KMK
3.0/F低層U,3.0,低層,U,2650165,13055,203,381,4,KMK
7.0/F中層U,7.0,中層,U,2670059,13153,203,334,3,KMK
11.0/F高層U,11.0,高層,U,2727305,13435,203,391,4,KMK
