,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
4.0/F低層A,4.0,低層,A,4273149,9433,453,68,1,NTM
7.0/F中層A,7.0,中層,A,4325244,9548,453,71,1,NTM
10.0/F高層A,10.0,高層,A,4377339,9663,453,74,1,NTM
4.0/F低層B,4.0,低層,B,4447790,9305,478,65,1,NTM
7.0/F中層B,7.0,中層,B,4502282,9419,478,68,1,NTM
10.0/F高層B,10.0,高層,B,4556774,9533,478,71,1,NTM
4.0/F低層C,4.0,低層,C,4311684,9213,468,216,2,NTM
7.0/F中層C,7.0,中層,C,4432428,9471,468,69,1,NTM
10.0/F高層C,10.0,高層,C,4485780,9585,468,72,1,NTM
4.0/F低層D,4.0,低層,D,4378608,9356,468,66,1,NTM
7.0/F中層D,7.0,中層,D,4432428,9471,468,69,1,NTM
10.0/F高層D,10.0,高層,D,4485780,9585,468,72,1,NTM
4.0/F低層E,4.0,低層,E,4764704,9968,478,169,2,NTM
7.0/F中層E,7.0,中層,E,4818240,10080,478,173,2,NTM
10.0/F高層E,10.0,高層,E,4865084,10178,478,172,2,NTM
4.0/F低層F,4.0,低層,F,4273149,9433,453,102,1,NTM
7.0/F中層F,7.0,中層,F,4325244,9548,453,107,1,NTM
10.0/F高層F,10.0,高層,F,4377339,9663,453,150,1,NTM
