,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層1,6.0,低層,1,6187072,11168,554,152,3,HCW
17.0/F中層1,17.0,中層,1,6438034,11621,554,165,3,HCW
28.0/F高層1,28.0,高層,1,6301196,11374,554,186,3,HCW
6.0/F低層10,6.0,低層,10,4513255,11255,401,316,4,HCW
17.0/F中層10,17.0,中層,10,4751048,11848,401,339,4,HCW
28.0/F高層10,28.0,高層,10,4801975,11975,401,367,4,HCW
6.0/F低層2,6.0,低層,2,6187072,11168,554,152,3,HCW
17.0/F中層2,17.0,中層,2,6438034,11621,554,165,3,HCW
28.0/F高層2,28.0,高層,2,6301196,11374,554,186,3,HCW
6.0/F低層3,6.0,低層,3,5152850,12850,401,179,2,HCW
17.0/F中層3,17.0,中層,3,5435555,13555,401,197,2,HCW
28.0/F高層3,28.0,高層,3,5429941,13541,401,261,3,HCW
6.0/F低層4,6.0,低層,4,7782570,12066,645,77,1,HCW
17.0/F中層4,17.0,中層,4,7605840,11792,645,122,2,HCW
28.0/F高層4,28.0,高層,4,7693560,11928,645,172,3,HCW
6.0/F低層5,6.0,低層,5,4261026,10626,401,172,3,HCW
17.0/F中層5,17.0,中層,5,4514859,11259,401,205,3,HCW
28.0/F高層5,28.0,高層,5,4768291,11891,401,236,3,HCW
6.0/F低層6,6.0,低層,6,6187072,11168,554,152,3,HCW
17.0/F中層6,17.0,中層,6,6438034,11621,554,165,3,HCW
28.0/F高層6,28.0,高層,6,6301196,11374,554,186,3,HCW
6.0/F低層7,6.0,低層,7,6187072,11168,554,152,3,HCW
17.0/F中層7,17.0,中層,7,6438034,11621,554,165,3,HCW
28.0/F高層7,28.0,高層,7,6301196,11374,554,186,3,HCW
6.0/F低層8,6.0,低層,8,4256214,10614,401,232,3,HCW
17.0/F中層8,17.0,中層,8,4509245,11245,401,276,3,HCW
28.0/F高層8,28.0,高層,8,4750246,11846,401,352,3,HCW
6.0/F低層9,6.0,低層,9,7782570,12066,645,116,1,HCW
17.0/F中層9,17.0,中層,9,7735485,11993,645,157,2,HCW
28.0/F高層9,28.0,高層,9,7826430,12134,645,200,3,HCW
