,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層A,3.0,低層,A,4977534,7851,634,142,2,KMK
6.0/F中層A,6.0,中層,A,5046930,8011,630,142,2,KMK
9.0/F高層A,9.0,高層,A,5141430,8161,630,136,2,KMK
3.0/F低層B,3.0,低層,B,4309960,8132,530,152,2,KMK
6.0/F中層B,6.0,中層,B,4391050,8285,530,152,2,KMK
9.0/F高層B,9.0,高層,B,4473730,8441,530,146,2,KMK
3.0/F低層C,3.0,低層,C,4334340,8178,530,189,2,KMK
6.0/F中層C,6.0,中層,C,4247950,8015,530,339,3,KMK
9.0/F高層C,9.0,高層,C,4004338,8593,466,160,2,KMK
3.0/F低層E,3.0,低層,E,4381020,8113,540,152,2,KMK
6.0/F中層E,6.0,中層,E,4463640,8266,540,152,2,KMK
9.0/F高層E,9.0,高層,E,4547340,8421,540,146,2,KMK
3.0/F低層F,3.0,低層,F,4602152,7976,577,193,2,KMK
6.0/F中層F,6.0,中層,F,4689279,8127,577,194,2,KMK
9.0/F高層F,9.0,高層,F,4777560,8280,577,186,2,KMK
3.0/F低層G,3.0,低層,G,4051575,8185,495,143,2,KMK
6.0/F中層G,6.0,中層,G,4127805,8339,495,143,2,KMK
9.0/F高層G,9.0,高層,G,3972960,8544,465,128,2,KMK
3.0/F低層H,3.0,低層,H,6643200,6920,960,106,2,KMK
6.0/F中層H,6.0,中層,H,4750284,8148,583,151,2,KMK
9.0/F高層H,9.0,高層,H,4839483,8301,583,145,2,KMK
3.0/F低層whole floor,3.0,低層,whole floor,4492260,8319,540,326,3,KMK
6.0/F中層whole floor,6.0,中層,whole floor,4518250,8525,530,337,4,KMK
9.0/F高層whole floor,9.0,高層,whole floor,4962818,8722,569,324,3,KMK
