,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,7797042,10494,743,320,3,NYL
16.0/F中層A,16.0,中層,A,8552496,11373,752,344,4,NYL
23.0/F高層A,23.0,高層,A,8880368,11809,752,332,4,NYL
6.0/F低層B,6.0,低層,B,5749480,13067,440,411,3,NYL
16.0/F中層B,16.0,中層,B,5819440,13226,440,417,3,NYL
23.0/F高層B,23.0,高層,B,6095036,13666,446,392,3,NYL
6.0/F低層C,6.0,低層,C,5683247,12829,443,350,3,NYL
16.0/F中層C,16.0,中層,C,6001408,13396,448,382,4,NYL
23.0/F高層C,23.0,高層,C,5917632,13209,448,379,4,NYL
6.0/F低層D,6.0,低層,D,5769632,13024,443,334,3,NYL
16.0/F中層D,16.0,中層,D,5874267,13083,449,350,4,NYL
23.0/F高層D,23.0,高層,D,5799924,13122,442,342,3,NYL
6.0/F低層E,6.0,低層,E,4814544,13524,356,360,3,NYL
16.0/F中層E,16.0,中層,E,4863316,13661,356,370,3,NYL
23.0/F高層E,23.0,高層,E,5072644,14249,356,410,3,NYL
6.0/F低層F,6.0,低層,F,4679255,13181,355,367,4,NYL
16.0/F中層F,16.0,中層,F,4925980,13876,355,379,4,NYL
23.0/F高層F,23.0,高層,F,4986848,14008,356,368,4,NYL
6.0/F低層G,6.0,低層,G,8953833,13587,659,364,4,NYL
16.0/F中層G,16.0,中層,G,7439886,11171,666,327,4,NYL
23.0/F高層G,23.0,高層,G,7882182,11979,658,306,4,NYL
6.0/F低層H,6.0,低層,H,5301824,11968,443,374,3,NYL
16.0/F中層H,16.0,中層,H,5869696,13102,448,341,3,NYL
23.0/F高層H,23.0,高層,H,5843170,13190,443,390,3,NYL
6.0/F低層J,6.0,低層,J,5821490,13082,445,409,4,NYL
16.0/F中層J,16.0,中層,J,5764530,12954,445,408,4,NYL
23.0/F高層J,23.0,高層,J,5752217,13103,439,321,3,NYL
6.0/F低層K,6.0,低層,K,8658179,11653,743,326,3,NYL
16.0/F中層K,16.0,中層,K,8811483,11733,751,316,4,NYL
23.0/F高層K,23.0,高層,K,9137417,12167,751,314,4,NYL
