,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層A,7.0,低層,A,5544066,11022,503,177,2,NSS
14.0/F中層A,14.0,中層,A,5706535,11345,503,183,2,NSS
21.0/F高層A,21.0,高層,A,5858944,11648,503,171,2,NSS
7.0/F低層B,7.0,低層,B,5232735,11205,467,224,3,NSS
14.0/F中層B,14.0,中層,B,5376104,11512,467,219,3,NSS
21.0/F高層B,21.0,高層,B,5464367,11701,467,348,4,NSS
7.0/F低層C,7.0,低層,C,6815472,10616,642,117,2,NSS
14.0/F中層C,14.0,中層,C,7020270,10935,642,119,2,NSS
21.0/F高層C,21.0,高層,C,7210302,11231,642,109,2,NSS
7.0/F低層D,7.0,低層,D,5484028,10838,506,179,2,NSS
14.0/F中層D,14.0,中層,D,5643924,11154,506,179,2,NSS
21.0/F高層D,21.0,高層,D,5794712,11452,506,165,2,NSS
7.0/F低層E,7.0,低層,E,6368724,9311,684,136,2,NSS
14.0/F中層E,14.0,中層,E,6482952,9478,684,142,2,NSS
21.0/F高層E,21.0,高層,E,6627276,9689,684,130,2,NSS
7.0/F低層F,7.0,低層,F,6970243,10577,659,115,2,NSS
14.0/F中層F,14.0,中層,F,7180464,10896,659,117,2,NSS
21.0/F高層F,21.0,高層,F,7375528,11192,659,107,2,NSS
7.0/F低層G,7.0,低層,G,4979016,11214,444,333,3,NSS
14.0/F中層G,14.0,中層,G,5094900,11475,444,308,4,NSS
21.0/F高層G,21.0,高層,G,5226324,11771,444,277,4,NSS
7.0/F低層H,7.0,低層,H,4885868,11054,442,219,3,NSS
14.0/F中層H,14.0,中層,H,5025982,11371,442,217,3,NSS
21.0/F高層H,21.0,高層,H,5168748,11694,442,346,4,NSS
