,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
15.0/F低層A,15.0,低層,A,17877860,19646,910,259,3,KLCK
30.0/F中層A,30.0,中層,A,19367006,21074,919,258,3,KLCK
55.0/F高層A,55.0,高層,A,24345540,26178,930,213,4,KLCK
15.0/F低層B,15.0,低層,B,22985171,20287,1133,222,4,KLCK
30.0/F中層B,30.0,中層,B,28396067,24887,1141,215,4,KLCK
55.0/F高層B,55.0,高層,B,32412387,28407,1141,130,3,KLCK
15.0/F低層C,15.0,低層,C,11818400,17380,680,268,3,KLCK
30.0/F中層C,30.0,中層,C,11180660,19277,580,239,3,KLCK
55.0/F高層C,55.0,高層,C,13623620,23489,580,145,2,KLCK
15.0/F低層D,15.0,低層,D,9505852,17252,551,239,3,KLCK
30.0/F中層D,30.0,中層,D,11365477,20627,551,317,4,KLCK
55.0/F高層D,55.0,高層,D,12454253,22603,551,300,4,KLCK
15.0/F低層E,15.0,低層,E,9676662,17562,551,332,3,KLCK
30.0/F中層E,30.0,中層,E,11616182,21082,551,258,3,KLCK
55.0/F高層E,55.0,高層,E,12949602,23502,551,173,2,KLCK
15.0/F低層F,15.0,低層,F,10674640,15698,680,333,4,KLCK
30.0/F中層F,30.0,中層,F,12255400,21130,580,257,3,KLCK
55.0/F高層F,55.0,高層,F,13733240,23678,580,191,2,KLCK
15.0/F低層G,15.0,低層,G,12209440,17824,685,265,3,KLCK
30.0/F中層G,30.0,中層,G,14108945,20597,685,337,3,KLCK
55.0/F高層G,55.0,高層,G,15443325,22545,685,127,2,KLCK
15.0/F低層H,15.0,低層,H,10883920,18385,592,313,4,KLCK
30.0/F中層H,30.0,中層,H,11873781,20091,591,317,4,KLCK
55.0/F高層H,55.0,高層,H,11973780,20124,595,243,3,KLCK
