,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層A,7.0,低層,A,7563938,12842,589,334,3,NTW
18.0/F中層A,18.0,中層,A,7807784,13256,589,342,3,NTW
29.0/F高層A,29.0,高層,A,8115242,13778,589,326,3,NTW
7.0/F低層B,7.0,低層,B,7472311,12817,583,396,4,NTW
18.0/F中層B,18.0,中層,B,7770807,13329,583,323,3,NTW
29.0/F高層B,29.0,高層,B,8060558,13826,583,371,4,NTW
7.0/F低層C,7.0,低層,C,6252981,12481,501,363,4,NTW
18.0/F中層C,18.0,中層,C,6352179,12679,501,368,4,NTW
29.0/F高層C,29.0,高層,C,6628230,13230,501,334,4,NTW
7.0/F低層D,7.0,低層,D,5622325,13229,425,397,4,NTW
18.0/F中層D,18.0,中層,D,5617650,13218,425,333,3,NTW
29.0/F高層D,29.0,高層,D,5691175,13391,425,377,3,NTW
7.0/F低層E,7.0,低層,E,5546250,13050,425,319,4,NTW
18.0/F中層E,18.0,中層,E,5752800,13536,425,346,4,NTW
29.0/F高層E,29.0,高層,E,5987825,14089,425,315,4,NTW
7.0/F低層F,7.0,低層,F,6329133,12633,501,326,4,NTW
18.0/F中層F,18.0,中層,F,6491457,12957,501,338,4,NTW
29.0/F高層F,29.0,高層,F,6834141,13641,501,302,4,NTW
7.0/F低層G,7.0,低層,G,7189556,12332,583,350,4,NTW
18.0/F中層G,18.0,中層,G,7758564,13308,583,336,4,NTW
29.0/F高層G,29.0,高層,G,8064056,13832,583,310,4,NTW
7.0/F低層H,7.0,低層,H,7171075,12175,589,366,3,NTW
18.0/F中層H,18.0,中層,H,7427879,12611,589,330,3,NTW
29.0/F高層H,29.0,高層,H,7810140,13260,589,375,4,NTW
