,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,5770201,9601,601,312,5,NTM
10.0/F中層A,10.0,中層,A,5910835,9835,601,335,5,NTM
15.0/F高層A,15.0,高層,A,6061085,10085,601,340,5,NTM
5.0/F低層B,5.0,低層,B,5587758,8998,621,331,3,NTM
10.0/F中層B,10.0,中層,B,5881491,9471,621,348,4,NTM
15.0/F高層B,15.0,高層,B,6034257,9717,621,333,4,NTM
5.0/F低層C,5.0,低層,C,5588822,9686,577,317,5,NTM
10.0/F中層C,10.0,中層,C,5724417,9921,577,340,5,NTM
15.0/F高層C,15.0,高層,C,5869821,10173,577,345,5,NTM
5.0/F低層D,5.0,低層,D,4656672,10488,444,332,4,NTM
10.0/F中層D,10.0,中層,D,4765896,10734,444,349,4,NTM
15.0/F高層D,15.0,高層,D,4878672,10988,444,346,4,NTM
5.0/F低層E,5.0,低層,E,4658004,10491,444,353,3,NTM
10.0/F中層E,10.0,中層,E,4765452,10733,444,389,3,NTM
15.0/F高層E,15.0,高層,E,4821396,10859,444,410,3,NTM
5.0/F低層F,5.0,低層,F,5588822,9686,577,317,5,NTM
10.0/F中層F,10.0,中層,F,5724417,9921,577,340,5,NTM
15.0/F高層F,15.0,高層,F,5869821,10173,577,345,5,NTM
5.0/F低層G,5.0,低層,G,5918751,9531,621,308,5,NTM
10.0/F中層G,10.0,中層,G,6063444,9764,621,331,5,NTM
15.0/F高層G,15.0,高層,G,6217452,10012,621,336,5,NTM
5.0/F低層H,5.0,低層,H,5685460,9460,601,348,5,NTM
10.0/F中層H,10.0,中層,H,5781019,9619,601,313,4,NTM
15.0/F高層H,15.0,高層,H,5884992,9792,601,363,4,NTM
