,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層A,3.0,低層,A,4773220,11642,410,98,1,KCSW
6.0/F中層A,6.0,中層,A,4868750,11875,410,102,1,KCSW
10.0/F高層A,10.0,高層,A,4996260,12186,410,105,1,KCSW
3.0/F低層B,3.0,低層,B,,,,,,KCSW
6.0/F中層B,6.0,中層,B,,,,,,KCSW
10.0/F高層B,10.0,高層,B,,,,,,KCSW
3.0/F低層C,3.0,低層,C,,,,,,KCSW
6.0/F中層C,6.0,中層,C,,,,,,KCSW
10.0/F高層C,10.0,高層,C,,,,,,KCSW
3.0/F低層D,3.0,低層,D,4310649,11619,371,165,2,KCSW
6.0/F中層D,6.0,中層,D,4397834,11854,371,174,2,KCSW
10.0/F高層D,10.0,高層,D,4514328,12168,371,186,2,KCSW
3.0/F低層E,3.0,低層,E,,,,,,KCSW
6.0/F中層E,6.0,中層,E,,,,,,KCSW
10.0/F高層E,10.0,高層,E,,,,,,KCSW
3.0/F低層F,3.0,低層,F,5017580,12238,410,150,1,KCSW
6.0/F中層F,6.0,中層,F,,,,,,KCSW
10.0/F高層F,10.0,高層,F,,,,,,KCSW
3.0/F低層G,3.0,低層,G,,,,,,KCSW
6.0/F中層G,6.0,中層,G,,,,,,KCSW
10.0/F高層G,10.0,高層,G,,,,,,KCSW
3.0/F低層H,3.0,低層,H,4306160,11332,380,92,1,KCSW
6.0/F中層H,6.0,中層,H,4392800,11560,380,97,1,KCSW
10.0/F高層H,10.0,高層,H,4508700,11865,380,150,1,KCSW
