,subjFloor,floorLv,unitNo,price,npsf,nfa
7.0/F低層A,7.0,低層,A,32512320,33867,960
16.0/F中層A,16.0,中層,A,32677440,34039,960
22.0/F高層A,22.0,高層,A,34480320,35917,960
7.0/F低層B,7.0,低層,B,29888642,31199,958
16.0/F中層B,16.0,中層,B,32622774,34053,958
22.0/F高層B,22.0,高層,B,31833382,33229,958
7.0/F低層C,7.0,低層,C,14809392,25272,586
16.0/F中層C,16.0,中層,C,16956496,28936,586
22.0/F高層C,22.0,高層,C,16916062,28867,586
7.0/F低層CD,7.0,低層,CD,61545357,35803,1719
16.0/F中層CD,16.0,中層,CD,40069278,34218,1171
22.0/F高層CD,22.0,高層,CD,42011967,35877,1171
7.0/F低層D,7.0,低層,D,14733810,25186,585
16.0/F中層D,16.0,中層,D,15991560,27336,585
22.0/F高層D,22.0,高層,D,16829280,28768,585
7.0/F低層E,7.0,低層,E,13840344,23538,588
16.0/F中層E,16.0,中層,E,15021636,25547,588
22.0/F高層E,22.0,高層,E,15808968,26886,588
7.0/F低層EF,7.0,低層,EF,38041598,32542,1169
16.0/F中層EF,16.0,中層,EF,39989152,34208,1169
22.0/F高層EF,22.0,高層,EF,41927354,35866,1169
7.0/F低層F,7.0,低層,F,14118300,24300,581
16.0/F中層F,16.0,中層,F,15323294,26374,581
22.0/F高層F,22.0,高層,F,16126236,27756,581
