,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,3946700,12940,305,390,3,NTM
10.0/F中層A,10.0,中層,A,3986045,13069,305,364,3,NTM
15.0/F高層A,15.0,高層,A,3976285,13037,305,375,3,NTM
5.0/F低層B,5.0,低層,B,3987060,12082,330,392,4,NTM
10.0/F中層B,10.0,中層,B,4019070,12179,330,398,4,NTM
15.0/F高層B,15.0,高層,B,4060980,12306,330,349,3,NTM
5.0/F低層C,5.0,低層,C,3982110,12067,330,387,3,NTM
10.0/F中層C,10.0,中層,C,4067910,12327,330,358,3,NTM
15.0/F高層C,15.0,高層,C,4147440,12568,330,335,3,NTM
5.0/F低層D,5.0,低層,D,4011970,13154,305,390,4,NTM
10.0/F中層D,10.0,中層,D,4032710,13222,305,361,3,NTM
15.0/F高層D,15.0,高層,D,4062905,13321,305,396,4,NTM
5.0/F低層E,5.0,低層,E,4028440,13208,305,409,4,NTM
10.0/F中層E,10.0,中層,E,4156540,13628,305,328,3,NTM
15.0/F高層E,15.0,高層,E,4238585,13897,305,323,3,NTM
5.0/F低層F,5.0,低層,F,3959670,11999,330,348,4,NTM
10.0/F中層F,10.0,中層,F,4038540,12238,330,346,4,NTM
15.0/F高層F,15.0,高層,F,4177140,12658,330,339,4,NTM
5.0/F低層G,5.0,低層,G,4132260,12522,330,359,3,NTM
10.0/F中層G,10.0,中層,G,4215750,12775,330,364,3,NTM
15.0/F高層G,15.0,高層,G,4292970,13009,330,353,3,NTM
5.0/F低層H,5.0,低層,H,4073275,13355,305,340,3,NTM
10.0/F中層H,10.0,中層,H,4023255,13191,305,326,3,NTM
15.0/F高層H,15.0,高層,H,4097980,13436,305,398,4,NTM
