,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,23601059,19361,1219,219,3,HNP
15.0/F中層A,15.0,中層,A,25809887,21173,1219,223,3,HNP
24.0/F高層A,24.0,高層,A,28145491,23089,1219,208,3,HNP
6.0/F低層B,6.0,低層,B,16198200,17998,900,247,3,HNP
15.0/F中層B,15.0,中層,B,17718300,19687,900,257,3,HNP
24.0/F高層B,24.0,高層,B,19302300,21447,900,242,3,HNP
6.0/F低層C,6.0,低層,C,16461000,18290,900,149,2,HNP
15.0/F中層C,15.0,中層,C,18056700,20063,900,149,2,HNP
24.0/F高層C,24.0,高層,C,19686600,21874,900,147,2,HNP
6.0/F低層D,6.0,低層,D,24386095,20005,1219,119,2,HNP
15.0/F中層D,15.0,中層,D,26774116,21964,1219,119,2,HNP
24.0/F高層D,24.0,高層,D,27704689,23659,1171,121,2,HNP
6.0/F低層E,6.0,低層,E,16498260,18210,906,194,2,HNP
15.0/F中層E,15.0,中層,E,18063828,19938,906,190,2,HNP
24.0/F高層E,24.0,高層,E,19664730,21705,906,183,2,HNP
6.0/F低層F,6.0,低層,F,16711170,18445,906,181,2,HNP
15.0/F中層F,15.0,中層,F,18359184,20264,906,186,2,HNP
24.0/F高層F,24.0,高層,F,20037096,22116,906,187,2,HNP
