,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,7858740,13620,577,349,3,KKT
14.0/F中層A,14.0,中層,A,8137431,14103,577,337,3,KKT
23.0/F高層A,23.0,高層,A,8447280,14640,577,323,3,KKT
6.0/F低層B,6.0,低層,B,7542950,12850,587,308,4,KKT
14.0/F中層B,14.0,中層,B,7815318,13314,587,367,5,KKT
23.0/F高層B,23.0,高層,B,8017246,13658,587,301,4,KKT
6.0/F低層C,6.0,低層,C,7505568,12852,584,308,4,KKT
14.0/F中層C,14.0,中層,C,7776544,13316,584,368,5,KKT
23.0/F高層C,23.0,高層,C,7977440,13660,584,303,4,KKT
6.0/F低層D,6.0,低層,D,7398175,13675,541,336,4,KKT
14.0/F中層D,14.0,中層,D,7602673,14053,541,330,4,KKT
23.0/F高層D,23.0,高層,D,7810417,14437,541,335,4,KKT
6.0/F低層E,6.0,低層,E,7434422,13742,541,301,4,KKT
14.0/F中層E,14.0,中層,E,7552360,13960,541,358,5,KKT
23.0/F高層E,23.0,高層,E,7853156,14516,541,357,5,KKT
6.0/F低層F,6.0,低層,F,7435488,12732,584,351,4,KKT
14.0/F中層F,14.0,中層,F,7673760,13140,584,336,4,KKT
23.0/F高層F,23.0,高層,F,7930720,13580,584,337,4,KKT
6.0/F低層G,6.0,低層,G,7558799,12877,587,346,4,KKT
14.0/F中層G,14.0,中層,G,7743117,13191,587,330,4,KKT
23.0/F高層G,23.0,高層,G,8206260,13980,587,327,4,KKT
6.0/F低層H,6.0,低層,H,7754303,13439,577,337,4,KKT
14.0/F中層H,14.0,中層,H,7912978,13714,577,332,4,KKT
23.0/F高層H,23.0,高層,H,8232059,14267,577,344,4,KKT
