,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,4823338,12794,377,359,3,ISL
15.0/F中層A,15.0,中層,A,5052177,13401,377,354,3,ISL
23.0/F高層A,23.0,高層,A,5225597,13861,377,330,3,ISL
6.0/F低層B,6.0,低層,B,4737299,12769,371,335,3,ISL
15.0/F中層B,15.0,中層,B,5034470,13570,371,377,4,ISL
23.0/F高層B,23.0,高層,B,5128333,13823,371,365,4,ISL
6.0/F低層C,6.0,低層,C,5087317,13423,379,399,3,ISL
15.0/F中層C,15.0,中層,C,5183962,13678,379,341,3,ISL
23.0/F高層C,23.0,高層,C,5331393,14067,379,406,4,ISL
6.0/F低層D,6.0,低層,D,4890995,12905,379,373,4,ISL
15.0/F中層D,15.0,中層,D,5152884,13596,379,343,3,ISL
23.0/F高層D,23.0,高層,D,5274543,13917,379,376,4,ISL
6.0/F低層E,6.0,低層,E,5104589,13759,371,374,3,ISL
15.0/F中層E,15.0,中層,E,5193258,13998,371,354,3,ISL
23.0/F高層E,23.0,高層,E,5409180,14580,371,340,3,ISL
6.0/F低層F,6.0,低層,F,5001080,13480,371,377,4,ISL
15.0/F中層F,15.0,中層,F,5091233,13723,371,405,4,ISL
23.0/F高層F,23.0,高層,F,5217002,14062,371,323,3,ISL
6.0/F低層G,6.0,低層,G,4341262,12547,346,366,3,ISL
15.0/F中層G,15.0,中層,G,4530870,13095,346,412,3,ISL
23.0/F高層G,23.0,高層,G,4743314,13709,346,395,3,ISL
6.0/F低層H,6.0,低層,H,4953592,13352,371,363,3,ISL
15.0/F中層H,15.0,中層,H,5078619,13689,371,357,3,ISL
23.0/F高層H,23.0,高層,H,5188435,13985,371,389,3,ISL
6.0/F低層I,6.0,低層,I,5172111,13941,371,379,3,ISL
15.0/F中層I,15.0,中層,I,5413632,14592,371,374,3,ISL
23.0/F高層I,23.0,高層,I,5632893,15183,371,344,3,ISL
6.0/F低層J,6.0,低層,J,4838314,12766,379,390,4,ISL
15.0/F中層J,15.0,中層,J,5109299,13481,379,415,4,ISL
23.0/F高層J,23.0,高層,J,5309790,14010,379,408,4,ISL
6.0/F低層K,6.0,低層,K,4719687,12453,379,320,3,ISL
15.0/F中層K,15.0,中層,K,4937612,13028,379,397,3,ISL
23.0/F高層K,23.0,高層,K,5157053,13607,379,328,3,ISL
6.0/F低層L,6.0,低層,L,4582592,12352,371,322,3,ISL
15.0/F中層L,15.0,中層,L,4953963,13353,371,400,4,ISL
23.0/F高層L,23.0,高層,L,5182128,13968,371,377,4,ISL
6.0/F低層M,6.0,低層,M,4929876,13042,378,371,4,ISL
15.0/F中層M,15.0,中層,M,5086746,13457,378,384,4,ISL
23.0/F高層M,23.0,高層,M,5198256,13752,378,365,4,ISL
