,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
12.0/F低層A,12.0,低層,A,9739044,16563,588,320,4,KSWK
27.0/F中層A,27.0,中層,A,9858996,16767,588,352,4,KSWK
41.0/F高層A,41.0,高層,A,10517184,17856,589,340,4,KSWK
12.0/F低層B,12.0,低層,B,7745342,15307,506,353,3,KSWK
27.0/F中層B,27.0,中層,B,8130408,16068,506,357,3,KSWK
41.0/F高層B,41.0,高層,B,8467200,16800,504,403,4,KSWK
12.0/F低層C,12.0,低層,C,8044479,15993,503,382,3,KSWK
27.0/F中層C,27.0,中層,C,8545467,16989,503,388,3,KSWK
41.0/F高層C,41.0,高層,C,8932588,17794,502,378,3,KSWK
12.0/F低層D,12.0,低層,D,7959336,15576,511,387,3,KSWK
27.0/F中層D,27.0,中層,D,7791217,15247,511,411,3,KSWK
41.0/F高層D,41.0,高層,D,8276992,16166,512,397,3,KSWK
12.0/F低層E,12.0,低層,E,8227611,16101,511,405,4,KSWK
27.0/F中層E,27.0,中層,E,8645609,16919,511,395,3,KSWK
41.0/F高層E,41.0,高層,E,9184256,17938,512,360,3,KSWK
12.0/F低層F,12.0,低層,F,8038443,15981,503,364,3,KSWK
27.0/F中層F,27.0,中層,F,8465993,16831,503,358,3,KSWK
41.0/F高層F,41.0,高層,F,8789016,17508,502,426,3,KSWK
12.0/F低層G,12.0,低層,G,8201754,16209,506,410,4,KSWK
27.0/F中層G,27.0,中層,G,8508896,16816,506,337,3,KSWK
41.0/F高層G,41.0,高層,G,8882496,17624,504,338,3,KSWK
12.0/F低層H,12.0,低層,H,9637908,16391,588,341,4,KSWK
27.0/F中層H,27.0,中層,H,10221792,17384,588,362,4,KSWK
41.0/F高層H,41.0,高層,H,10613780,18020,589,335,4,KSWK
