,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,22254174,19419,1146,342,5,HQB
16.0/F中層A,16.0,中層,A,23052936,20116,1146,300,4,HQB
25.0/F高層A,25.0,高層,A,22787064,19884,1146,284,4,HQB
6.0/F低層B,6.0,低層,B,20403276,19506,1046,350,4,HQB
16.0/F中層B,16.0,中層,B,20643856,19736,1046,346,4,HQB
25.0/F高層B,25.0,高層,B,25073851,20603,1217,341,5,HQB
6.0/F低層C,6.0,低層,C,16381911,18263,897,370,4,HQB
16.0/F中層C,16.0,中層,C,17139876,19108,897,375,4,HQB
25.0/F高層C,25.0,高層,C,17837742,19886,897,353,4,HQB
6.0/F低層D,6.0,低層,D,16038544,17008,943,338,3,HQB
16.0/F中層D,16.0,中層,D,17755747,18829,943,362,3,HQB
25.0/F高層D,25.0,高層,D,17636929,18703,943,351,3,HQB
6.0/F低層E,6.0,低層,E,15712266,16662,943,352,4,HQB
16.0/F中層E,16.0,中層,E,16551536,17552,943,384,4,HQB
25.0/F高層E,25.0,高層,E,17278589,18323,943,384,4,HQB
6.0/F低層F,6.0,低層,F,16355001,18233,897,325,3,HQB
16.0/F中層F,16.0,中層,F,17151537,19121,897,347,3,HQB
25.0/F高層F,25.0,高層,F,17671797,19701,897,398,4,HQB
6.0/F低層G,6.0,低層,G,19819608,18948,1046,306,4,HQB
16.0/F中層G,16.0,中層,G,20458714,19559,1046,318,4,HQB
25.0/F高層G,25.0,高層,G,20233824,19344,1046,302,4,HQB
6.0/F低層H,6.0,低層,H,22168224,19344,1146,353,5,HQB
16.0/F中層H,16.0,中層,H,22964694,20039,1146,318,4,HQB
25.0/F高層H,25.0,高層,H,22856970,19945,1146,325,4,HQB
