,subjFloor,floorLv,unitNo,price,npsf,nfa
11.0/F低層A,11.0,低層,A,8096362,15049,538
27.0/F中層A,27.0,中層,A,9190755,17115,537
41.0/F高層A,41.0,高層,A,15981140,18935,844
11.0/F低層B,11.0,低層,B,6512649,15181,429
27.0/F中層B,27.0,中層,B,7806990,18030,433
41.0/F高層B,41.0,高層,B,15335200,19169,800
11.0/F低層C,11.0,低層,C,7417540,15782,470
27.0/F中層C,27.0,中層,C,9338160,17520,533
41.0/F高層C,41.0,高層,C,9417408,17836,528
11.0/F低層D,11.0,低層,D,8290764,15732,527
27.0/F中層D,27.0,中層,D,9042793,17159,527
41.0/F高層D,41.0,高層,D,15162772,18094,838
11.0/F低層E,11.0,低層,E,13362753,15927,839
27.0/F中層E,27.0,中層,E,14319213,17067,839
41.0/F高層E,41.0,高層,E,14977828,17852,839
