,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
10.0/F低層A,10.0,低層,A,9992180,16516,605,362,4,HQB
16.0/F中層A,16.0,中層,A,10420520,17224,605,354,4,HQB
23.0/F高層A,23.0,高層,A,11119295,18379,605,330,4,HQB
10.0/F低層B,10.0,低層,B,11260557,16249,693,339,3,HQB
16.0/F中層B,16.0,中層,B,11747043,16951,693,351,4,HQB
23.0/F高層B,23.0,高層,B,12468456,17992,693,339,4,HQB
10.0/F低層C,10.0,低層,C,11092851,16007,693,361,4,HQB
16.0/F中層C,16.0,中層,C,11747043,16951,693,351,4,HQB
23.0/F高層C,23.0,高層,C,12468456,17992,693,339,4,HQB
10.0/F低層D,10.0,低層,D,11279034,16067,702,324,3,HQB
16.0/F中層D,16.0,中層,D,11816766,16833,702,396,4,HQB
23.0/F高層D,23.0,高層,D,12520872,17836,702,360,3,HQB
10.0/F低層E,10.0,低層,E,11173734,15917,702,326,3,HQB
16.0/F中層E,16.0,中層,E,11698128,16664,702,323,3,HQB
23.0/F高層E,23.0,高層,E,12667590,18045,702,364,3,HQB
10.0/F低層F,10.0,低層,F,11702691,16887,693,377,3,HQB
16.0/F中層F,16.0,中層,F,12284118,17726,693,364,3,HQB
23.0/F高層F,23.0,高層,F,12929301,18657,693,368,3,HQB
10.0/F低層G,10.0,低層,G,11486475,16575,693,396,4,HQB
16.0/F中層G,16.0,中層,G,11854458,17106,693,329,3,HQB
23.0/F高層G,23.0,高層,G,12881484,18588,693,376,4,HQB
10.0/F低層H,10.0,低層,H,10157345,16789,605,423,3,HQB
16.0/F中層H,16.0,中層,H,10570560,17472,605,407,3,HQB
23.0/F高層H,23.0,高層,H,11082390,18318,605,376,3,HQB
