,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層1,6.0,低層,1,,,,,,NYL
17.0/F中層1,17.0,中層,1,,,,,,NYL
28.0/F高層1,28.0,高層,1,,,,,,NYL
6.0/F低層10,6.0,低層,10,,,,,,NYL
17.0/F中層10,17.0,中層,10,,,,,,NYL
28.0/F高層10,28.0,高層,10,,,,,,NYL
6.0/F低層11,6.0,低層,11,,,,,,NYL
17.0/F中層11,17.0,中層,11,,,,,,NYL
28.0/F高層11,28.0,高層,11,,,,,,NYL
6.0/F低層12,6.0,低層,12,,,,,,NYL
17.0/F中層12,17.0,中層,12,,,,,,NYL
28.0/F高層12,28.0,高層,12,,,,,,NYL
6.0/F低層13,6.0,低層,13,,,,,,NYL
17.0/F中層13,17.0,中層,13,,,,,,NYL
28.0/F高層13,28.0,高層,13,,,,,,NYL
6.0/F低層14,6.0,低層,14,,,,,,NYL
17.0/F中層14,17.0,中層,14,,,,,,NYL
28.0/F高層14,28.0,高層,14,,,,,,NYL
6.0/F低層15,6.0,低層,15,,,,,,NYL
17.0/F中層15,17.0,中層,15,,,,,,NYL
28.0/F高層15,28.0,高層,15,,,,,,NYL
6.0/F低層16,6.0,低層,16,,,,,,NYL
17.0/F中層16,17.0,中層,16,,,,,,NYL
28.0/F高層16,28.0,高層,16,,,,,,NYL
6.0/F低層17,6.0,低層,17,,,,,,NYL
17.0/F中層17,17.0,中層,17,,,,,,NYL
28.0/F高層17,28.0,高層,17,,,,,,NYL
6.0/F低層18,6.0,低層,18,,,,,,NYL
17.0/F中層18,17.0,中層,18,,,,,,NYL
28.0/F高層18,28.0,高層,18,,,,,,NYL
6.0/F低層19,6.0,低層,19,,,,,,NYL
17.0/F中層19,17.0,中層,19,,,,,,NYL
28.0/F高層19,28.0,高層,19,,,,,,NYL
6.0/F低層2,6.0,低層,2,,,,,,NYL
17.0/F中層2,17.0,中層,2,,,,,,NYL
28.0/F高層2,28.0,高層,2,,,,,,NYL
6.0/F低層20,6.0,低層,20,,,,,,NYL
17.0/F中層20,17.0,中層,20,,,,,,NYL
28.0/F高層20,28.0,高層,20,,,,,,NYL
6.0/F低層21,6.0,低層,21,,,,,,NYL
17.0/F中層21,17.0,中層,21,,,,,,NYL
28.0/F高層21,28.0,高層,21,,,,,,NYL
6.0/F低層22,6.0,低層,22,,,,,,NYL
17.0/F中層22,17.0,中層,22,,,,,,NYL
28.0/F高層22,28.0,高層,22,,,,,,NYL
6.0/F低層23,6.0,低層,23,,,,,,NYL
17.0/F中層23,17.0,中層,23,,,,,,NYL
28.0/F高層23,28.0,高層,23,,,,,,NYL
6.0/F低層24,6.0,低層,24,,,,,,NYL
17.0/F中層24,17.0,中層,24,,,,,,NYL
28.0/F高層24,28.0,高層,24,,,,,,NYL
6.0/F低層25,6.0,低層,25,,,,,,NYL
17.0/F中層25,17.0,中層,25,,,,,,NYL
28.0/F高層25,28.0,高層,25,,,,,,NYL
6.0/F低層26,6.0,低層,26,,,,,,NYL
17.0/F中層26,17.0,中層,26,,,,,,NYL
28.0/F高層26,28.0,高層,26,,,,,,NYL
6.0/F低層27,6.0,低層,27,,,,,,NYL
17.0/F中層27,17.0,中層,27,,,,,,NYL
28.0/F高層27,28.0,高層,27,,,,,,NYL
6.0/F低層28,6.0,低層,28,,,,,,NYL
17.0/F中層28,17.0,中層,28,,,,,,NYL
28.0/F高層28,28.0,高層,28,,,,,,NYL
6.0/F低層29,6.0,低層,29,,,,,,NYL
17.0/F中層29,17.0,中層,29,,,,,,NYL
28.0/F高層29,28.0,高層,29,,,,,,NYL
6.0/F低層3,6.0,低層,3,,,,,,NYL
17.0/F中層3,17.0,中層,3,,,,,,NYL
28.0/F高層3,28.0,高層,3,,,,,,NYL
6.0/F低層30,6.0,低層,30,,,,,,NYL
17.0/F中層30,17.0,中層,30,,,,,,NYL
28.0/F高層30,28.0,高層,30,,,,,,NYL
6.0/F低層31,6.0,低層,31,,,,,,NYL
17.0/F中層31,17.0,中層,31,,,,,,NYL
28.0/F高層31,28.0,高層,31,,,,,,NYL
6.0/F低層32,6.0,低層,32,,,,,,NYL
17.0/F中層32,17.0,中層,32,,,,,,NYL
28.0/F高層32,28.0,高層,32,,,,,,NYL
6.0/F低層33,6.0,低層,33,,,,,,NYL
17.0/F中層33,17.0,中層,33,,,,,,NYL
28.0/F高層33,28.0,高層,33,,,,,,NYL
6.0/F低層34,6.0,低層,34,,,,,,NYL
17.0/F中層34,17.0,中層,34,,,,,,NYL
28.0/F高層34,28.0,高層,34,,,,,,NYL
6.0/F低層4,6.0,低層,4,,,,,,NYL
17.0/F中層4,17.0,中層,4,,,,,,NYL
28.0/F高層4,28.0,高層,4,,,,,,NYL
6.0/F低層5,6.0,低層,5,,,,,,NYL
17.0/F中層5,17.0,中層,5,,,,,,NYL
28.0/F高層5,28.0,高層,5,,,,,,NYL
6.0/F低層6,6.0,低層,6,,,,,,NYL
17.0/F中層6,17.0,中層,6,,,,,,NYL
28.0/F高層6,28.0,高層,6,,,,,,NYL
6.0/F低層7,6.0,低層,7,,,,,,NYL
17.0/F中層7,17.0,中層,7,,,,,,NYL
28.0/F高層7,28.0,高層,7,,,,,,NYL
6.0/F低層8,6.0,低層,8,,,,,,NYL
17.0/F中層8,17.0,中層,8,,,,,,NYL
28.0/F高層8,28.0,高層,8,,,,,,NYL
6.0/F低層9,6.0,低層,9,,,,,,NYL
17.0/F中層9,17.0,中層,9,,,,,,NYL
28.0/F高層9,28.0,高層,9,,,,,,NYL
