,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層D,6.0,低層,D,4906525,15097,325,430,3,NTM
12.0/F中層D,12.0,中層,D,5563025,17117,325,429,3,NTM
19.0/F高層D,19.0,高層,D,5446025,16757,325,415,3,NTM
6.0/F低層E,6.0,低層,E,5072392,15704,323,430,3,NTM
12.0/F中層E,12.0,中層,E,5168000,16000,323,431,3,NTM
19.0/F高層E,19.0,高層,E,5470974,16938,323,428,3,NTM
6.0/F低層F,6.0,低層,F,4592848,14768,311,430,3,NTM
12.0/F中層F,12.0,中層,F,4948632,15912,311,429,3,NTM
19.0/F高層F,19.0,高層,F,5317167,17097,311,431,3,NTM
6.0/F低層G,6.0,低層,G,3734304,16671,224,430,3,NTM
12.0/F中層G,12.0,中層,G,3933664,17561,224,434,3,NTM
19.0/F高層G,19.0,高層,G,3881696,17329,224,440,3,NTM
6.0/F低層H,6.0,低層,H,3594314,16118,223,430,3,NTM
12.0/F中層H,12.0,中層,H,3803934,17058,223,432,3,NTM
19.0/F高層H,19.0,高層,H,3782303,16961,223,442,3,NTM
6.0/F低層J,6.0,低層,J,3552167,15929,223,430,3,NTM
12.0/F中層J,12.0,中層,J,3851433,17271,223,432,3,NTM
19.0/F高層J,19.0,高層,J,3853217,17279,223,442,3,NTM
6.0/F低層K,6.0,低層,K,3589408,16096,223,430,3,NTM
12.0/F中層K,12.0,中層,K,3861914,17318,223,433,3,NTM
19.0/F高層K,19.0,高層,K,3916549,17563,223,443,3,NTM
6.0/F低層L,6.0,低層,L,4777950,15025,318,430,3,NTM
12.0/F中層L,12.0,中層,L,5264172,16554,318,429,3,NTM
19.0/F高層L,19.0,高層,L,5071464,15948,318,443,3,NTM
