,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
4.0/F低層B,4.0,低層,B,3865400,13805,280,398,4,KCSW
8.0/F中層B,8.0,中層,B,3852807,14217,271,389,4,KCSW
10.0/F高層B,10.0,高層,B,3899419,14389,271,385,4,KCSW
4.0/F低層C,4.0,低層,C,4313650,13915,310,349,3,KCSW
8.0/F中層C,8.0,中層,C,4428970,14287,310,342,3,KCSW
10.0/F高層C,10.0,高層,C,4422805,14501,305,330,3,KCSW
4.0/F低層D,4.0,低層,D,4246380,13698,310,390,4,KCSW
8.0/F中層D,8.0,中層,D,3806180,12278,310,275,2,KCSW
10.0/F高層D,10.0,高層,D,4413470,14237,310,369,4,KCSW
4.0/F低層E,4.0,低層,E,3831127,14137,271,324,4,KCSW
8.0/F中層E,8.0,中層,E,3932481,14511,271,314,4,KCSW
10.0/F高層E,10.0,高層,E,3982074,14694,271,306,4,KCSW
4.0/F低層F,4.0,低層,F,3916464,14088,278,331,4,KCSW
8.0/F中層F,8.0,中層,F,4019880,14460,278,321,4,KCSW
10.0/F高層F,10.0,高層,F,4070476,14642,278,313,4,KCSW
