,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
9.0/F低層1,9.0,低層,1,6295500,12591,500,356,4,HQB
16.0/F中層1,16.0,中層,1,6644500,13289,500,321,3,HQB
22.0/F高層1,22.0,高層,1,6752000,13504,500,383,4,HQB
9.0/F低層2,9.0,低層,2,7003920,12507,560,245,3,HQB
16.0/F中層2,16.0,中層,2,7275520,12992,560,270,3,HQB
22.0/F高層2,22.0,高層,2,7490000,13375,560,279,3,HQB
9.0/F低層3,9.0,低層,3,7125891,12657,563,212,3,HQB
16.0/F中層3,16.0,中層,3,7401198,13146,563,233,3,HQB
22.0/F高層3,22.0,高層,3,7621331,13537,563,239,3,HQB
9.0/F低層4,9.0,低層,4,6441886,12731,506,352,4,HQB
16.0/F中層4,16.0,中層,4,6808230,13455,506,322,3,HQB
22.0/F高層4,22.0,高層,4,6965596,13766,506,371,3,HQB
9.0/F低層5,9.0,低層,5,7091280,12663,560,213,3,HQB
16.0/F中層5,16.0,中層,5,7365680,13153,560,234,3,HQB
22.0/F高層5,22.0,高層,5,7584640,13544,560,240,3,HQB
9.0/F低層6,9.0,低層,6,7206510,12643,570,210,3,HQB
16.0/F中層6,16.0,中層,6,7485240,13132,570,231,3,HQB
22.0/F高層6,22.0,高層,6,7707540,13522,570,237,3,HQB
