,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,14306001,19787,723,353,3,HQB
15.0/F中層A,15.0,中層,A,14963931,20697,723,327,3,HQB
24.0/F高層A,24.0,高層,A,15817071,21877,723,394,4,HQB
6.0/F低層B,6.0,低層,B,14068469,19193,733,235,3,HQB
15.0/F中層B,15.0,中層,B,14681257,20029,733,232,3,HQB
24.0/F高層B,24.0,高層,B,15318967,20899,733,215,3,HQB
6.0/F低層C,6.0,低層,C,14068469,19193,733,235,3,HQB
15.0/F中層C,15.0,中層,C,14681257,20029,733,232,3,HQB
24.0/F高層C,24.0,高層,C,15318967,20899,733,215,3,HQB
6.0/F低層D,6.0,低層,D,13894614,19218,723,237,3,HQB
15.0/F中層D,15.0,中層,D,14642919,20253,723,384,4,HQB
24.0/F高層D,24.0,高層,D,15131667,20929,723,217,3,HQB
6.0/F低層E,6.0,低層,E,13864248,19176,723,328,4,HQB
15.0/F中層E,15.0,中層,E,14488197,20039,723,314,4,HQB
24.0/F高層E,24.0,高層,E,15128052,20924,723,284,4,HQB
6.0/F低層F,6.0,低層,F,11156940,19170,582,261,3,HQB
15.0/F中層F,15.0,中層,F,11642910,20005,582,262,3,HQB
24.0/F高層F,24.0,高層,F,12142848,20864,582,246,3,HQB
6.0/F低層G,6.0,低層,G,11287890,19395,582,220,3,HQB
15.0/F中層G,15.0,中層,G,11778516,20238,582,217,3,HQB
24.0/F高層G,24.0,高層,G,12281946,21103,582,200,3,HQB
6.0/F低層H,6.0,低層,H,13894614,19218,723,237,3,HQB
15.0/F中層H,15.0,中層,H,14500488,20056,723,234,3,HQB
24.0/F高層H,24.0,高層,H,15131667,20929,723,217,3,HQB
