,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,4502160,7605,592,229,3,NTM
14.0/F中層A,14.0,中層,A,4648976,7853,592,227,3,NTM
23.0/F高層A,23.0,高層,A,4812960,8130,592,200,3,NTM
6.0/F低層B,6.0,低層,B,4502160,7605,592,229,3,NTM
14.0/F中層B,14.0,中層,B,4648976,7853,592,227,3,NTM
23.0/F高層B,23.0,高層,B,4812960,8130,592,200,3,NTM
6.0/F低層C,6.0,低層,C,4524064,7642,592,267,3,NTM
14.0/F中層C,14.0,中層,C,4673248,7894,592,268,3,NTM
23.0/F高層C,23.0,高層,C,4838416,8173,592,237,3,NTM
6.0/F低層E,6.0,低層,E,3462654,8034,431,289,4,NTM
14.0/F中層E,14.0,中層,E,3576869,8299,431,275,4,NTM
23.0/F高層E,23.0,高層,E,3702721,8591,431,234,4,NTM
6.0/F低層F,6.0,低層,F,3836668,7927,484,261,3,NTM
14.0/F中層F,14.0,中層,F,3961540,8185,484,255,3,NTM
23.0/F高層F,23.0,高層,F,4100932,8473,484,223,3,NTM
6.0/F低層G,6.0,低層,G,4410400,7450,592,348,4,NTM
14.0/F中層G,14.0,中層,G,4551296,7688,592,349,4,NTM
23.0/F高層G,23.0,高層,G,4714688,7964,592,304,4,NTM
6.0/F低層H,6.0,低層,H,4502160,7605,592,229,3,NTM
14.0/F中層H,14.0,中層,H,4648976,7853,592,227,3,NTM
23.0/F高層H,23.0,高層,H,4812960,8130,592,200,3,NTM
6.0/F低層J,6.0,低層,J,3832312,7918,484,214,3,NTM
14.0/F中層J,14.0,中層,J,3958636,8179,484,212,3,NTM
23.0/F高層J,23.0,高層,J,4098512,8468,484,185,3,NTM
6.0/F低層K,6.0,低層,K,3494979,8109,431,188,3,NTM
14.0/F中層K,14.0,中層,K,3609194,8374,431,186,3,NTM
23.0/F高層K,23.0,高層,K,3738063,8673,431,159,3,NTM
